author,content
BarackObama,"""This Memorial weekend, I hope you’ll join me in acts of remembrance."" —President Obama https://t.co/UxDZMDjMdu"
BarackObama,A new survey shows that the overwhelming majority of #Obamacare customers are satisfied with their plans: https://t.co/75eFrBUV0e
BarackObama,Join the @OFA Truth Team and help set the record straight on issues you care about: https://t.co/FgwDveu3Ef https://t.co/aCEFVLB0ko
BarackObama,Enter now for the chance to get some pointers from the Commander-in-Chief. https://t.co/lGn4BecCBl https://t.co/XODRtQS0UI
BarackObama,Stand up for a fair hearing and timely up-or-down vote for Judge Merrick Garland: https://t.co/DpeBdTFt8j
BarackObama,"Judge Garland:

Independent mind ✓
Highly qualified ✓
Has had bipartisan support ✓

Senate leaders: #DoYourJob https://t.co/r2egTausVA"
BarackObama,Tell your friends you fist bumped President Obama—enter now for your chance. https://t.co/s86eJjBJ0U https://t.co/zJEelmeIe6
BarackObama,Senate leaders' obstruction of our Supreme Court is completely unprecedented. #DoYourJob https://t.co/PvubG4dFnd
BarackObama,Senate leaders need to stop obstructing our Supreme Court—add your name if you agree: https://t.co/sFaoUFD3eP #DoYourJob
BarackObama,Judge Garland was confirmed with bipartisan support in the past. He deserves a fair hearing. #DoYourJob https://t.co/TTcIByTScg
BarackObama,Get some face time with President Obama. Enter now for your chance to meet him: https://t.co/rLstH6U5tU https://t.co/wqfAHCk5tN
BarackObama,"If you think Senate leaders should do their jobs and fill the #SCOTUS vacancy, add your name now: https://t.co/nNHxp6SyII"
BarackObama,Don't pass this up—enter now: https://t.co/aIOZd4OfIH https://t.co/OgOyee6i4i
BarackObama,"""People want Senate to act on Supreme Court vacancy."" See what editorial boards are saying: https://t.co/qzMRbnjD0N #DoYourJob"
BarackObama,Ever wished you could meet President Obama? Here's your chance. https://t.co/XCeXSFtCYg https://t.co/AeFMTtBdf9
BarackObama,Judge Garland has one of the most impressive resumes of any Supreme Court nominee in recent history. https://t.co/r2egTausVA
BarackObama,You don't want to miss out on this chance. Enter today: https://t.co/rED8cKIqv4 https://t.co/PJoHc0lIGF
BarackObama,Editorial boards to senators: #DoYourJob and fill the Supreme Court vacancy. https://t.co/rJi8Fy57Ii
BarackObama,"President Obama did his job, now it's time for the Senate to fulfill its duties—say you agree: https://t.co/JIdKOhTXci #DoYourJob"
BarackObama,"On average, it's taken 67 days to confirm Supreme Court nominees since 1975. #DoYourJob https://t.co/ZqE3OngoFy"
BarackObama,"""This week my administration took a step to help more workers get the overtime pay they’ve earned."" —President Obama https://t.co/w7ytjIKedL"
BarackObama,"In the weekly address, President Obama discusses expanding #overtime for millions of American workers: https://t.co/w7ytjIKedL"
BarackObama,"This summer, you and a friend could meet President Obama. Here's how: https://t.co/OZslVlHMI1"
BarackObama,Check out editorials from across the country calling on senators to fill the Supreme Court vacancy: https://t.co/4AGEWeXSIM #DoYourJob
BarackObama,Editorial boards across the country are telling Senate leaders: #DoYourJob. https://t.co/WUkeoDslbp
BarackObama,"Despite Judge Garland's qualifications, some Senate leaders still refuse to give him a hearing—speak out: https://t.co/gls53URSMx"
BarackObama,The uninsured rate just hit 9.1 percent—the lowest ever recorded. https://t.co/Ew8ARCuDL2
BarackObama,Don't miss this: https://t.co/NqqvCBukwi https://t.co/0Ud7rIqPa0
BarackObama,"Thanks to the new #overtime rule, millions of hard-working Americans will have more economic security. https://t.co/JHQRJEcsv9"
BarackObama,Stand up for middle-class workers—add your name to support the Obama administration's new #overtime rule: https://t.co/SCLjZFP6aX
BarackObama,Marriage equality? Affordable health care? Or economic progress? Tell him in person: https://t.co/5SqHi0htRp https://t.co/F83AdfUC8H
BarackObama,Add your name if you support the Obama administration's new #overtime rule that expands protections for millions: https://t.co/9I8WHPmHlT
BarackObama,LIVE: @VP Biden is speaking about the economy at @jenisicecreams headquarters in Ohio. https://t.co/JwIfgPAXfJ
BarackObama,This is a big day for millions of middle-class workers. https://t.co/CCzAOOjxda
BarackObama,LIVE: Senate Judiciary Democrats are holding a forum on Judge Merrick Garland. https://t.co/tT8pTk5Y54
BarackObama,Here's your chance: Tell President Obama what you're most thankful for—in person. https://t.co/EoeZNhKrdS https://t.co/lxFIDqbclW
BarackObama,"Judge Garland's former clerks have a lot to say about his record, work-life balance, and more—take a look: https://t.co/eHIgwaid6N"
BarackObama,Senate leaders are continuing to obstruct a fair hearing for Judge Garland—help put the pressure on: https://t.co/oCAPRllPZX #DoYourJob
BarackObama,It's time for Senate leaders to put politics aside and fill the Supreme Court vacancy. #DoYourJob https://t.co/UAhLXYqgTN
BarackObama,April was the seventh consecutive month of record-high temperatures. We need to #ActOnClimate. https://t.co/C4ca2VOA0a
BarackObama,Think Senate leaders should do their jobs and give Judge Garland a fair hearing? Add your name: https://t.co/lDJoAIBe13 #DoYourJob
BarackObama,"LIVE: President Obama is speaking with @BuzzFeed about his #SCOTUS nominee, Judge Merrick Garland. https://t.co/suytYAcF63"
BarackObama,We need to lead this fight. #ActOnClimate https://t.co/ArdxyYdCiN
BarackObama,Change happens because people like you fight to make it happen. https://t.co/Y70kJkcrYH
BarackObama,Show your support for continued efforts to tackle climate change: https://t.co/q28Wp3Akb6 #ActOnClimate
BarackObama,Read more about the historic new standards in place to reduce methane pollution: https://t.co/8lq704upzr
BarackObama,Senate leaders should listen to the American people. #DoYourJob https://t.co/vArMxcZh5W
BarackObama,Say you support a fair #SCOTUS nomination process—speak up now: https://t.co/L6HonojsCg
BarackObama,Find out what Judge Merrick Garland's former clerks have to say about his record as a public servant: https://t.co/wT6t9YmV0S
BarackObama,Editorial boards are speaking up on the #SCOTUS vacancy. Here's what they're saying: https://t.co/HfS2ldyCCh #DoYourJob
BarackObama,Add your name if you support big steps forward in the fight to tackle climate change: https://t.co/pP1RZtBKnT #ActOnClimate
BarackObama,The Obama administration just finalized standards to cut methane pollution and improve public health. #ActOnClimate https://t.co/nR2x8UqDM8
BarackObama,We can't afford to have a key part of our democracy understaffed. We need nine justices. #DoYourJob https://t.co/UYkYFLoNr7
BarackObama,The Senate should give President Obama's Supreme Court nominee a fair hearing and an up-or-down vote. #DoYourJob https://t.co/eMAirFy0KU
BarackObama,Add your voice to the push for a fair Supreme Court nomination process: https://t.co/R3ZglOxc2k #DoYourJob https://t.co/0IEpNmu3X0
BarackObama,Here's where editorial boards across the country stand when it comes to the #SCOTUS vacancy: https://t.co/0LqnmDbFBa #DoYourJob
BarackObama,Senate leaders: #DoYourJob and give Judge Garland the fair hearing he deserves. https://t.co/sg3Zx4vzIM
BarackObama,Join the hundreds of thousands of people calling on Senate leaders to give Judge Garland a fair hearing: https://t.co/5nEoT9T8KV
BarackObama,Judge Garland has impeccable credentials—he deserves a fair hearing from the Senate. #DoYourJob https://t.co/vqtTB1J4hL
BarackObama,Add your name if you agree: We need a full Supreme Court bench for a functioning democracy. https://t.co/CApiDJ5Wgh #DoYourJob
BarackObama,Partisan obstructionism shouldn't hold back our Supreme Court. #DoYourJob https://t.co/Q7rRKyWlZc
BarackObama,President Obama has a message for @OFA supporters on the work ahead: https://t.co/2lW82lhIk3
BarackObama,"""This Mother’s Day, say thank you. Say, 'I love you.'"" —President Obama https://t.co/LE1oaV5dr4"
BarackObama,Add your name if you think Senate leaders need to stop obstructing our Supreme Court: https://t.co/7vSk8oDw6i #DoYourJob
BarackObama,74 consecutive months—more than six years—of private-sector job growth. Let's keep up the progress. https://t.co/igXXN83jCy
BarackObama,LIVE: President Obama is speaking about the economy and new steps to strengthen financial transparency. https://t.co/Qem7LCIZVz
BarackObama,"The economy added 160,000 jobs in April—a record-breaking 74 months of private-sector job growth."
BarackObama,President Obama just granted clemency to 58 men and women who've earned a second chance: https://t.co/TRIAGYd9Pk #FixTheSystem
BarackObama,Say that Senate leaders should stop hiding behind excuses and give Judge Garland a fair hearing: https://t.co/mhCz1oKSyn #DoYourJob
BarackObama,Check out President Obama's latest message to @OFA supporters and volunteers: https://t.co/DpKpYudQFa
BarackObama,"President Obama: When American workers and businesses compete on a level playing field, no one can beat us. https://t.co/RBHapsYhqp"
BarackObama,"LIVE: President Obama is speaking at Northwestern High School in Flint, Michigan. https://t.co/hg4ZAhZZId"
BarackObama,Retweet if you agree. #DoYourJob https://t.co/WjTM07LRL4
BarackObama,Make your voice heard on a fair #SCOTUS nomination process—add your name today: https://t.co/kHWdaefQAP #DoYourJob
BarackObama,LIVE: President Obama honors the 2016 National Teacher of the Year. https://t.co/mWxAZq5RKm
BarackObama,Good climate change policy and good economic policy can go hand in hand. #ActOnClimate https://t.co/MEDMB870SP
BarackObama,American workers deserve a trade agreement that works for them. Check out President Obama's op-ed on #TPP: https://t.co/exMvIGmk2H
BarackObama,The United States just hit one million solar installations—enough to power 5.5 million homes. #MillionSolarStrong
BarackObama,Say you're one of the majority of Americans who want Senate leaders to give Judge Garland a fair hearing. https://t.co/Vq2kN3WWlq #DoYourJob
BarackObama,Building a clean energy economy is a great way to #ActOnClimate for people across the country. https://t.co/xfdVKh3Zhy
BarackObama,Read what editorial boards across the country have to say about the #SCOTUS vacancy: https://t.co/xFqioAHA3l
BarackObama,It's unacceptable for obstructionists in the Senate to play political games with the Supreme Court. Say you agree: https://t.co/ORb8MTAeAt
BarackObama,"""And with that, I just have two more words to say—Obama out."" —President Obama at the #WHCD

Don't miss this: https://t.co/T4YNBb30zJ"
BarackObama,"Watch ""Couch Commander"" President Obama at last night's #WHCD: https://t.co/MF3iohymbP"
BarackObama,LIVE: President Obama is speaking at the #WHCD. https://t.co/U8C7OEGjEC
BarackObama,"Tune in at 8:00 p.m. ET to watch ""Comedian-in-Chief"" President Obama at the #WHCD: https://t.co/JePbRDQkgG"
BarackObama,"""Poll after poll shows a majority of Americans think Senate Republicans should do their job."" —President Obama https://t.co/L7wi8kiFj4"
BarackObama,"In the weekly address, President Obama has a simple message for Senate Republicans: #DoYourJob. https://t.co/Vj0BuPXlKM"
BarackObama,Senate leaders need to do their jobs and fill the #SCOTUS vacancy. #DoYourJob https://t.co/ZGcyGEv2CS
BarackObama,Clean air makes for healthier and safer communities. #ActOnClimate https://t.co/uuPdv41v0u
BarackObama,Hundreds of thousands of Americans are calling on Senate leaders to fill the #SCOTUS vacancy—join them: https://t.co/9LwydN9bmk
BarackObama,It's been more than 40 days since Judge Garland was nominated. Senate leaders: #DoYourJob. https://t.co/RUBRebSJhZ
BarackObama,"Don't let climate change deniers jeopardize the progress we've made toward a safer, healthier future. Call them out: https://t.co/GV1Stqvdoq"
BarackObama,Fighting climate change will save Americans money at the gas pump. #ActOnClimate https://t.co/ePl93jLYTU
BarackObama,Add your name if you support global efforts to tackle climate change: https://t.co/IQJzH7sb2C
BarackObama,Watch Professor Obama take obstructionists in the Senate back to school with #SCOTUS 101. #DoYourJob https://t.co/GaN9kDsQIp
BarackObama,"For the health of our children and grandchildren, we have to #ActOnClimate. https://t.co/pJz7ODyr3p"
BarackObama,The Senate should uphold its constitutional duty and give Judge Garland a fair hearing. Add your name if you agree: https://t.co/JmvJa0rHns
BarackObama,Watch: Professor Obama has a #SCOTUS lesson for obstructionists in the Senate. #DoYourJob https://t.co/CtFP33X8Lv
BarackObama,"""Not to let the Constitution function is totally irresponsible and it's never happened like this before."" —@VP https://t.co/y6FXMAEzzd"
BarackObama,Don't let climate change deniers derail progress—show your support for bold action on climate change: https://t.co/ZeUmitNSUb #ActOnClimate
BarackObama,The fight to tackle climate change took a big step on Friday with hundreds of countries signing the #ParisAgreement. https://t.co/gk7BWRRBqA
BarackObama,ICYMI: The U.S. and more than 170 other nations just signed the #ParisAgreement—the first ever global climate deal. https://t.co/Jlg4q4piDu
BarackObama,We all play a part in helping to stop gun violence. Do your part—#WearOrange on June 2. https://t.co/IUguOJg2Zk
BarackObama,We're already seeing the effects of climate change. Denial is unacceptable. #ActOnClimate https://t.co/k3sphu7KgC
BarackObama,Show your support for bold moves to combat climate change—add your name: https://t.co/Wof6TIp08t #ActOnClimate
BarackObama,Carbon pollution is the biggest contributor to climate change—and President Obama is taking it head on. https://t.co/lZlIAyD9UV
BarackObama,"""We have criminal justice policies, including unfair sentencing laws, that need to be reformed."" —President Obama https://t.co/ovSB7lu9Kl"
BarackObama,"In the weekly address, President Obama talks about his efforts to improve our criminal justice system. https://t.co/7jF32GGJ3c #FixTheSystem"
BarackObama,"""From our family to yours, chag sameach."" —President Obama #Passover"
BarackObama,Happy #EarthDay. https://t.co/grX8lqPkKI
BarackObama,We can tackle climate change—but it's going to take all of us working together. #ActOnClimate https://t.co/LEvJFzebLA
BarackObama,Bold action on climate change matters. #ActOnClimate https://t.co/fzKtmRyFCQ
BarackObama,Say you'll stand up for bold action to fight climate change: https://t.co/fU0rSHhQT1 #ActOnClimate
BarackObama,The Paris Agreement is a big deal. #ActOnClimate https://t.co/j75MzQKH0V
BarackObama,"""'A strong spirit transcends rules,' Prince once said—and nobody's spirit was stronger, bolder, or more creative."" —President Obama"
BarackObama,President Obama is investing in a more sustainable future. #ActOnClimate https://t.co/MbDFRg0QcP
BarackObama,We can't let climate change deniers derail progress—say you stand for bold action: https://t.co/965Ps8qIfC #ActOnClimate
BarackObama,Continuing to invest in clean energy like solar power is critical in the fight to #ActOnClimate. https://t.co/wvIKlRDDOD
BarackObama,"Last year, wind energy generated enough electricity to power 17.5 million homes: https://t.co/RBMQxG7Pes #ActOnClimate"
BarackObama,Add your name to support bold action to combat climate change: https://t.co/b1d4PFfxyY #ActOnClimate
BarackObama,Climate change is real—and it's devastating communities across the country. We have #ActOnClimate now. https://t.co/RD8EC74QXZ
BarackObama,The wind energy industry keeps growing—here's the latest on its record-setting year: https://t.co/hf4vFdL0ze #ActOnClimate
BarackObama,Stand up today for a fair Supreme Court nomination process: https://t.co/ZNdQVurk9h #DoYourJob
BarackObama,Happy National Park Week. Go #FindYourPark today. https://t.co/B00kPjS35Q https://t.co/uTNnDkSw6O
BarackObama,President Obama's #ImmigrationAction could have a big economic impact. https://t.co/ss6UaGH8C3
BarackObama,Last month continued the streak of record-breaking global temperatures. https://t.co/HQk5xSCCkV #ActOnClimate
BarackObama,This is unprecedented. #DoYourJob https://t.co/bAo3uLvDtT
BarackObama,Show your support for a fair hearing and timely up-or-down vote for Judge Merrick Garland: https://t.co/o4vCIrG0HX #DoYourJob
BarackObama,Editorial boards are making their voices heard on the #SCOTUS nomination process. See what they're saying: https://t.co/1teSLORDsG
BarackObama,Add your name if you think the Senate should give Judge Garland fair consideration: https://t.co/mlzf0SeE8t https://t.co/JjJMIwiEbF
BarackObama,See what editorial boards are saying about Senate leaders' refusal to give Judge Garland a fair hearing: https://t.co/FETn702lVz
BarackObama,This kind of Senate obstructionism is completely unprecedented. #DoYourJob https://t.co/gPazJAImPi
BarackObama,Climate change means wildfires are now a continual threat in some parts of the country: https://t.co/uR7S3onk4T #ActOnClimate
BarackObama,LIVE: President Obama is delivering remarks at the #WHScienceFair. https://t.co/b01pncM9iY
BarackObama,Tune in at 2:50 p.m. ET to watch President Obama speak at the #WHScienceFair: https://t.co/HRBcwVcXv4
BarackObama,Judge Garland is highly qualified for the Supreme Court—he deserves a hearing. https://t.co/P4g3JSQYem #DoYourJob https://t.co/6D9Adjikoz
BarackObama,Read why having nine Supreme Court justices is critical for our judicial system: https://t.co/2M6XYgYlK3 #DoYourJob
BarackObama,It's time. #EqualPayDay https://t.co/VpcBDOHABW
BarackObama,"""Improving gender equality would add at least $2.1 trillion to U.S. gross domestic product by 2025."" https://t.co/YHZW8QPEpR #EqualPayDay"
BarackObama,Retweet if you agree. #EqualPayDay https://t.co/tOZuPJJsX5
BarackObama,Stand up for equal pay—add your name now: https://t.co/X3NldyL4LJ #EqualPayDay
BarackObama,"""I'm here to say we will close the wage gap."" —President Obama #EqualPayDay https://t.co/NqmuWFRJHO"
BarackObama,LIVE: President Obama is speaking about women's equality on #EqualPayDay. https://t.co/aulLEiX9Je
BarackObama,Tune in at 11:25 a.m. ET to watch as President Obama designates a new national monument honoring women's equality: https://t.co/dP0wa1U6bc
BarackObama,Side by side. #NationalPetDay https://t.co/nvursfUJqE
BarackObama,We cannot let political gridlock and dysfunction spread to our Supreme Court. https://t.co/ieJPV45nK5
BarackObama,It's time for the United States to #LeadOnLeave—show your support if you agree: https://t.co/XtTmJH00Y9
BarackObama,Retweet if you believe it's time for the United States to #LeadOnLeave. https://t.co/8jsAkBBqzx
BarackObama,Speak up for a fair hearing for Judge Merrick Garland: https://t.co/Tf8yVdukBx #DoYourJob
BarackObama,This is unprecedented. #DoYourJob https://t.co/kMdn564dCW
BarackObama,Add a comment if you agree: American workers shouldn't have to choose between their health and a paycheck. https://t.co/AbSVkV1sEr
BarackObama,Working families in America should have the basic security of paid sick leave. #LeadOnLeave https://t.co/0jxbEnUUJg
BarackObama,"If you think Judge Merrick Garland deserves a fair hearing and an up-or-down vote, add your name: https://t.co/EDECatQHmj #DoYourJob"
BarackObama,LIVE: The President is at @UChicagoLaw discussing why Judge Garland deserves a fair hearing and an up-or-down vote. https://t.co/OKb612WkWb
BarackObama,Tune in at 3:30 p.m. ET to watch President Obama speak about the #SCOTUS nomination process at @UChicagoLaw: https://t.co/hMSxVb9hpA
BarackObama,Read what a former @UChicagoLaw student learned from Professor Obama: https://t.co/fubKEiPum1 https://t.co/9DrfKTYIAS
BarackObama,Show your support for the proposal to expand paid sick leave—add a comment today: https://t.co/3zFKbN3E0v #LeadOnLeave
BarackObama,The U.S. is the only advanced nation that doesn't guarantee paid sick leave—it's time to change that. #LeadOnLeave https://t.co/LoUwswnXLg
BarackObama,The Senate has more than enough time to give Judge Garland a fair up-or-down vote. #DoYourJob https://t.co/ybHNMwMWLm
BarackObama,Add your voice to the thousands calling on Senate leaders to give Judge Merrick Garland a fair hearing: https://t.co/RPAVha9eW9 #DoYourJob
BarackObama,"If we don't #ActOnClimate now, the sea level could rise by more than six feet by the end of the century: https://t.co/xDvYsS3aYA"
BarackObama,Clean energy currently employs 2.5 million people in the United States. Check it out: https://t.co/ToV5ZYc5kI #ActOnClimate
BarackObama,Ten million workers in California and New York now have better economic security: https://t.co/ivMeLnflQI #RaiseTheWage
BarackObama,LIVE: President Obama is delivering a statement on the economy. https://t.co/7u5ZLGAoK4
BarackObama,Tune in at 12:15 p.m. ET to watch President Obama deliver a statement about the economy: https://t.co/yOJQ9yCJJ9
BarackObama,"""Supreme Court struggles with just eight justices."" https://t.co/ql8DEPqrIg #DoYourJob"
BarackObama,An overwhelming majority of Americans want a fair #SCOTUS nomination process—add your name if you're one of them: https://t.co/rC9AMKaQVm
BarackObama,Judge Merrick Garland received bipartisan support in the past. Today should be no different. #DoYourJob https://t.co/4S4E2x8RZk
BarackObama,Stay informed and get the facts with the @OFA Truth Team: https://t.co/3GuF7OCxdC https://t.co/ypohneIQcS
BarackObama,"Our economy is making real progress, but we have to keep fighting to make sure that it works for everybody. https://t.co/i10j4c9dTo"
BarackObama,"""Another encouraging jobs report,"" as the longest streak of private-sector job growth on record continues. https://t.co/SfwVx1mkwu"
BarackObama,"The United States of America has the strongest, most durable economy in the world—and it's getting better. https://t.co/mCyYWccvf5"
BarackObama,"The economy added 215,000 jobs in March—a record-breaking 73 months of private-sector job growth."
BarackObama,This is it—your last chance to win a free trip to Chicago to meet James Taylor: https://t.co/ryoo6ZGLdo https://t.co/y8BYvl0HIb
BarackObama,DEADLINE: Chip in to support this grassroots movement before midnight tonight. https://t.co/1jc6aDshbl https://t.co/DJDHZQMMWn
BarackObama,You've got a friend that wants to meet James Taylor? Enter today and you could both be heading to Chicago: https://t.co/pXfBEQYcES
BarackObama,"Marriage equality.
Obamacare.
A global climate agreement.
Push for more progress: https://t.co/aT3bWC5EjY https://t.co/OFqJ3OUjoM"
BarackObama,Get weekly updates on everything from the #SCOTUS nomination process to climate change: https://t.co/mqDVfWXVbZ https://t.co/Ms5hVDn8se
BarackObama,Calling all supporters—the fundraising deadline is here. Do your part to chip in: https://t.co/mRBj02GezI https://t.co/md6ajk1oki
BarackObama,Enjoy the tunes of James Taylor in Chicago this summer—enter before tomorrow's deadline: https://t.co/Uid4X7idZA https://t.co/hhhBdEhfzq
BarackObama,Time's almost up. Pitch in before the deadline: https://t.co/T5y1mvq8Zu https://t.co/lKZxwjirge
BarackObama,Tell Senate leaders to do their jobs and give Judge Garland a fair hearing: https://t.co/WBgbg7zLPR #DoYourJob https://t.co/uequq6N7pl
BarackObama,Make a play before the big fundraising deadline tomorrow—pitch in now: https://t.co/1AnNryV2ls https://t.co/fDbZmlBGGz
BarackObama,"A free flight to Chicago.
A free hotel room.
Tickets to see the legendary James Taylor.
Enter now: https://t.co/2frBiqy0q5"
BarackObama,Start your engines—the big fundraising deadline is coming up. Chip in: https://t.co/bWWIWl8vWU https://t.co/v7tSjLAct9
BarackObama,Ever met a music legend? Here's your chance—meet James Taylor in Chicago this summer: https://t.co/6QAeg2ZqxX https://t.co/Q0EyXlAXA4
BarackObama,Judge Merrick Garland deserves fair consideration from the Senate: https://t.co/kaCTVBclmh #DoYourJob https://t.co/IljdAUY3qB
BarackObama,Read President Obama's op-ed on why Judge Merrick Garland deserves a Senate hearing: https://t.co/1ZPiOzQszv #DoYourJob
BarackObama,Judge Garland deserves a fair hearing. https://t.co/SZPqoMUI5t
BarackObama,Add your name for a chance to see James Taylor perform live in Chicago this summer: https://t.co/3Iz7oEkTzq https://t.co/EhvQXqDcmI
BarackObama,LIVE: President Obama and @FLOTUS are participating in the annual White House #EasterEggRoll. https://t.co/VM9ImySkCQ
BarackObama,"""We wish all who celebrate a blessed and joyful Easter."" —President Obama https://t.co/sSls4YLCYe"
BarackObama,"""Michelle and I join our fellow Christians in observing Good Friday and celebrating Easter this weekend."" —President Obama #GoodFriday"
BarackObama,Follow @WeNeedNine for updates on the fight to fill the Supreme Court vacancy. #FF
BarackObama,Tell Senate leaders to do their jobs and give Judge Garland a fair hearing: https://t.co/U8LouSCMJl #DoYourJob https://t.co/3hWl3k4gla
BarackObama,"Judge Garland is a highly qualified nominee to fill the #SCOTUS vacancy. Senators, it's time to #DoYourJob. https://t.co/6V9uT2j7GK"
BarackObama,"""I believe Judge Garland is exactly the kind of judge we need on the Supreme Court."" —President Obama https://t.co/uGHiUD1LU9 #DoYourJob"
BarackObama,Judge Garland deserves fair consideration from the Senate. #DoYourJob https://t.co/gKTzocthGh
BarackObama,Join @OFA in calling on Senate leaders to give Judge Garland a fair hearing and a timely vote: https://t.co/eafdeTvt3s #DoYourJob
BarackObama,The support for a fair hearing for Judge Garland is growing. #DoYourJob https://t.co/qFYf3senWM
BarackObama,LIVE: @VP Biden is urging the Senate to give Judge Merrick Garland a fair hearing and timely up-or-down vote. https://t.co/2vG15zNgNn
BarackObama,Tune in at 12:30 p.m. ET to see @VP Biden speak about why fair consideration for Judge Garland is so important: https://t.co/e07gl2q8jv
BarackObama,It's a paws-itively beautiful day. #NationalPuppyDay https://t.co/dRY9SdgpHe
BarackObama,Obamacare: Giving young adults (and their parents) peace of mind since 2010. https://t.co/StT3XzFVGB
BarackObama,Obamacare is here to stay. https://t.co/sgHCIYtn5w
BarackObama,"20 million Americans covered: ✔
9 in 10 Americans now have health insurance: ✔
Lowest uninsured rate on record: ✔ https://t.co/xTyZt3aa82"
BarackObama,"On the sixth anniversary of #Obamacare, stand with @OFA and say you'll keep fighting for affordable health care: https://t.co/O2KiiRPjB1"
BarackObama,Want to meet James Taylor in Chicago? Enter today for your chance: https://t.co/gf36KXxU4Q https://t.co/Aql1tqH2Ba
BarackObama,Judge Merrick Garland deserves fair consideration from the Senate. #DoYourJob https://t.co/9LteYSfKpo
BarackObama,Tell Senate leaders: Your constituents expect you to #DoYourJob. https://t.co/xJFlsGS3Ry https://t.co/qdeP1x3QTC
BarackObama,"""Give Judge Garland the respect he has earned. Give him a hearing. Give him an up-or-down vote."" —President Obama https://t.co/R2qBVx7O6s"
BarackObama,"In the weekly address, President Obama urges the Senate to give Judge Garland a fair hearing and timely vote: https://t.co/1EuiCg8e8E"
BarackObama,Read from @business editorial board on why Judge Merrick Garland deserves a fair hearing: https://t.co/yzIDDgOfEs
BarackObama,Check out how @OFA supporters are calling for a fair #SCOTUS hearing and timely up-or-down vote: https://t.co/JFf3hAf189
BarackObama,Retweet if you believe Judge Merrick Garland deserves fair consideration. #DoYourJobFriday https://t.co/NYvoxcFO8H
BarackObama,Make your voice heard on a fair #SCOTUS nomination process for Judge Merrick Garland: https://t.co/9kCCJ2ebUp
BarackObama,Happy #StPatricksDay. https://t.co/VuguIeyUO1
BarackObama,Yesterday President Obama revealed his March Madness bracket. Check it out: https://t.co/AzKCRr5DQg #Baracketology
BarackObama,President Obama took his constitutional duty seriously and nominated a well qualified #SCOTUSnominee. https://t.co/zTOKXgLnj8
BarackObama,Judge Garland is a qualified #SCOTUSnominee with past bipartisan approval—show your support: https://t.co/rh4XUpRSws https://t.co/MHhTEoewLn
BarackObama,Judge Merrick Garland deserves a fair hearing and a timely vote. #SCOTUSnominee https://t.co/raFkOw5N3C
BarackObama,HAPPENING NOW: President Obama is announcing his nominee to fill the #SCOTUS vacancy. https://t.co/ZDrkhxZpTB
BarackObama,Tune in at 11 a.m. ET to watch President Obama announce his #SCOTUSnominee: https://t.co/IXUu3eUHdv
BarackObama,Senate leaders shouldn't hold up the Supreme Court nomination process—sign the petition: https://t.co/HPbnxeAKmT
BarackObama,These editorials explain why the Senate must do its job and hold fair #SCOTUS nomination hearings: https://t.co/0Erxa1SnlA #DoYourJob
BarackObama,This February was so hot that it shattered global records. Check it out: https://t.co/7tkAzF6CT8 #ActOnClimate
BarackObama,There's a lot of misinformation out there—help spread the facts with the @OFA Truth Team: https://t.co/srdrvXgfKA https://t.co/MrkBKYeCnm
BarackObama,Happy #PiDay. https://t.co/gDZPJwKFk7
BarackObama,"By a margin of nearly 2-to-1, Americans believe the Senate should hold hearings on a #SCOTUS nominee: https://t.co/zssLeUT1O3"
BarackObama,Refusing to even meet with a #SCOTUS nominee has no basis in the Constitution. #DoYourJob https://t.co/5xqIrZVLqj
BarackObama,"If you think the Senate should give President Obama's #SCOTUS nominee a fair hearing, add your name: https://t.co/tFFrncdg1W #DoYourJob"
BarackObama,LIVE: President Obama is participating in a #SXSW2016 panel on civic engagement and technology. https://t.co/BBoIZW0LWP
BarackObama,The Senate should fairly consider a #SCOTUS nominee—sign the petition if you agree: https://t.co/clUtC1qTb8 https://t.co/UmjWwD7sQw
BarackObama,Not caught up on the Supreme Court vacancy? Read what editorial boards around the country are saying: https://t.co/ALJKaArA7i #DoYourJob
BarackObama,The United States and Canada are joining together to reduce methane pollution. Read more: https://t.co/RfWitsRxpB #ActOnClimate
BarackObama,Refusing to hold a hearing on a presidential nominee is unprecedented. Tell Senate leaders: #DoYourJob https://t.co/jmqg76dutN
BarackObama,Senators on the Judiciary Committee have demanded a vote on judicial nominees 90 times. Here's a list: https://t.co/hjOn65IgI4 #DoYourJob
BarackObama,"""Under my chairmanship, every Supreme Court nominee was given a hearing and a vote in the Judiciary Committee."" —@VP https://t.co/DKjBws90CZ"
BarackObama,Add your name if you think the Senate should do its job: https://t.co/cRmr4M8lSl #DoYourJob https://t.co/DNxgqTSRTN
BarackObama,"""Senate needs to think and vote."" See what editorials boards are saying about the Supreme Court nomination: https://t.co/ENU64s5Cud"
BarackObama,The President is going to nominate a qualified Supreme Court Justice—tell Senate leaders to do their jobs: https://t.co/uks53rbxHX
BarackObama,From @VP Biden: Why the Senate shouldn't hold back the #SCOTUS nomination process. https://t.co/A61OoqQszS
BarackObama,"We've come a long way on women's equality, but there's still so much work to be done. #InternationalWomensDay https://t.co/bqi94Ao2iV"
BarackObama,"""U.S. solar seems poised for not just a record year but perhaps a blowout year."" Get the numbers: https://t.co/MfDphKshcl #ActOnClimate"
BarackObama,"""If Selma taught us anything, it’s that our work is never done."" —President Obama #Selma51 https://t.co/MoaVS02Crw"
