author,content
YouTube,"[✖‿✖] spend an epic day with your new BFF, @marshmellomusic. [✖‿✖]

https://t.co/CX6dkSWRlW #Ritual https://t.co/cptwMdB50L"
YouTube,Kids are growing up so fast these days. https://t.co/K3TlYHVb7b https://t.co/uoJB0KU8vM
YouTube,"We're gonna need more wax! And clear all our appointments this afternoon!

The Slow Mo Guys get their legs waxed →… https://t.co/SXXLvHc0Db"
YouTube,.@KidCudi and his crew ain't riding no waves. They're surfing on their own. 🏄🏄🏄  https://t.co/fP81Lge667 https://t.co/wY3HG7PVjd
YouTube,Soar the cosmic currents of NYC with the Silver Surfer. https://t.co/JXnjAdOhRd https://t.co/45Sl30kYgI
YouTube,"It’s as easy as one, two, cheese! Here’s your #voteIRL selfie guide 🇺🇸 ✌️ 📱 https://t.co/4VLphBm9Gm"
YouTube,@MKBHD Is IRL still on your finger? We hope it lasts until Election Day! #voteIRL
YouTube,@IAmKennyBrown Just because you already voted doesn't mean you can't take a #voteIRL selfie! Share one with us!
YouTube,@eireanneb @FunnyPidgeon #voteIRL is our get out the vote initiative for the U.S. general election on Nov. 8! Read… https://t.co/kXBkxcCRHt
YouTube,Poll so hard. Which YouTubers do you want to see #voteIRL? https://t.co/6bFR3Bi4Wd
YouTube,Pledge to vote on Election Day by sharing your #voteIRL selfie today. https://t.co/FUAydzLNL6
YouTube,".@NatGeo teams up w/ @LeoDiCaprio to explore climate change and prevent catastrophe.

This is #BeforeTheFlood →… https://t.co/FAV5PdYdED"
YouTube,And now back to our regularly scheduled programming. Enjoy 😜 https://t.co/7QxrSkVlc7 #BOOTube https://t.co/S8RnEcccN9
YouTube,"Don’t get in the water.

Too late → https://t.co/N4bhBZmf2O #BooTube https://t.co/I11bnxoQL9"
YouTube,About that hand thing … https://t.co/Nbvqan2nwl #BOOTube https://t.co/5ZCFLTiLkD
YouTube,There is nothing … more unsettling than this video! https://t.co/T6nEwa75iN #BOOTube https://t.co/8NUVQBb9WL
YouTube,@coolcat1911 @coolcat1911 2 scary 4 us
YouTube,"@sebasdelvaux @sebasdelvaux Hey, hey! Thanks for stopping by. 👋"
YouTube,@ThunderMP @ThunderMP Soup has never been more terrifying 🍜
YouTube,".@TheRock invites you on a 360-degree virtual reality adventure.

This is “Escape From Calypso Island” →… https://t.co/xk4JG3Wwjn"
YouTube,"Tweet your creepiest videos with the hashtag #BOOTube and we’ll RT our faves.
But first … let us take a selfie.… https://t.co/5SpJaozyT2"
YouTube,"It's #Halloween and we're tweeting the creepiest videos we can find. First up, Emma Watson Unmasked 😱… https://t.co/H8IatdiKjz"
YouTube,".@smosh just got smoother. Their new special, #Ghostmates drops 12/14 and will feature @TPAIN! #YTRedOriginals https://t.co/HtGSno0jQM"
YouTube,Looking for the Link to your Rhett? @rhettandlink detail the importance of a BFF in their new #RLBuddySystem video→… https://t.co/ujDXRKceRh
YouTube,"🌈 Enter Sandman 🌈
https://t.co/eBtMrRYh5v https://t.co/nI2FQHzvx2"
YouTube,Hair poo up-do. https://t.co/8zcZtw8WFk https://t.co/9riPtYjqYU
YouTube,"@_saulram That's how we do it! Congrats on #CLTour2016, @chaelinCL!"
YouTube,"@memealuvzCL @CLTOUR2016 See, we did ask for a friend: @chaelinCL #CLTour2016"
YouTube,"Hop on your light bikes. Let’s ride.

Shanghai Disneyland’s new Tron coaster → https://t.co/180OmCtfph https://t.co/voP4YwOFlG"
YouTube,@ygfan25 @chaelinCL @krungy21 @ygent_official @peterchun Did you like our message? #CLTour2016
YouTube,Getting #Lifted with @chaelinCL. Congrats on starting #CLTour2016 in NYC! https://t.co/ajdTwOcHTf
YouTube,"We ❤️ Dev.

New @BloodOrange video, “I Know” → https://t.co/ByX7QJXR3v https://t.co/Hdh7v6ODvG"
YouTube,"All the world’s a harbor, and the men and women merely wakeboarders.

Using a huge crane to shred in a harbor →… https://t.co/1aLMRZIDof"
YouTube,"(=^･ｪ･^=)=uu==========uu=’

The longest cat in the world, according to @GWR → https://t.co/Av2EDeI68Q https://t.co/PqGzfSdMwh"
YouTube,Glitch out in the new @CalvinHarris video → https://t.co/JrIVO4mKwt https://t.co/EtdIs5CdJU
YouTube,3-D printing gets unbearably cute in this stop-motion animation → https://t.co/YhgvPaBN2u https://t.co/v54cTkwkRe
YouTube,@GloZell 👻 👻 👻
YouTube,@ChinaCandyCo Now THAT is a costume.
YouTube,@AkilahObviously We knew it!
YouTube,"@phanible_lester Truly, the pumpkin man never left."
YouTube,@TayZonday @smpfilms @liamshow ... close.
YouTube,@pamcurtis4210 🐼 🐼 🐼 🐼
YouTube,@candygizmosreal @JonCozart Bingo
YouTube,DIY meteorite ring: All you need is a piece of metal from space that you probably have laying around the house.… https://t.co/v1w3i4ofjH
YouTube,"We got a fever and the only prescription is more #PPAP!

Pen-Pineapple-Apple-Pen Long Version →… https://t.co/k9f6oVWCeL"
YouTube,"What’s this video oooh oooh ooooh!? 🍇👩⬇️🆘

#GuessThatVideo https://t.co/1NrI28swoJ"
YouTube,#justcampBFFthings @JimmyFallon + @jtimberlake sing “Ironic” → https://t.co/7QfyMaKEcI https://t.co/W3xU3aJ6s0
YouTube,"Don't look behind you, @joncozart …

A mashup of your favorite Disney Halloween songs →https://t.co/GCu6it00cN https://t.co/8flUUBrZNo"
YouTube,"If you've ever lost a phone you'll feel Link's pain. Why, phone ... WHY?! 😭 💔 https://t.co/ahd8hNm5jp #RLBuddySystem https://t.co/UyuW7csQtC"
YouTube,@shebbles7 @shebbles7 Yes! This is what vlogging dreams are made of. 💕
YouTube,@DiimondC @diimondC tfw vlogging about vlogging becomes really hard. Been there. 🙃
YouTube,"@LamarrWilson @lamarrWilson Vloggers unite! Great story, please never stop. 😊"
YouTube,"@johngreen @johngreen Long live the nerdfighters! Thanks for sharing, John."
YouTube,@AlokinSugar @alokinsugar Congrats! That's 300 more than a lot of people. 👏 Proud of your progress!
YouTube,"""bark bark bark bark bark""

(Translation: ""trick-or-treat"") https://t.co/ZvLcly8PMA https://t.co/idFeqEEuuR"
YouTube,*we move away from the mic to tweet* 🍫☔️ Can you #GuessThatVideo? https://t.co/xEIx8kT9Q2
YouTube,Never figured out those Magic Eye books? Today's your lucky day. 👀 https://t.co/HIngTaxVtW https://t.co/lgIDnodQTV
YouTube,".@StoryCorps and @Upworthy share inspiring stories from the lives of everyday Americans.

This is #WhoWeAre →… https://t.co/tdrJ31eARB"
YouTube,"When your BFFs break it down for you.

Things get really real on the latest episode of #BrokeShow →… https://t.co/MDq0VRvDmZ"
YouTube,It’s #NationalPumpkinDay. Dance! https://t.co/nWnExb1hwX 🎃 💃 https://t.co/jFwPqj5LYe
YouTube,"What did @rhettandlink do to turn this prom date into an evil ad queen?

Find out on the new #RLBuddySystem→… https://t.co/Ga2I6zLHdL"
YouTube,"Lookin’ good, @JKCorden 💁

 #GagaCarpool Karaoke → https://t.co/jRxK8fdX1u https://t.co/pclyphBba8"
YouTube,"YouTubers. They’re just like us! Sorta.

#Vlogumentary gets up close and personal with your fave YouTube stars →… https://t.co/EMjXkrYWET"
YouTube,The @SUP3RFRUIT guys take the Band in a Box challenge and now the question is “Should we ship them?”… https://t.co/tpI5Yt5x5M
YouTube,"🐁 + 🐺 = ???

Meet a Tasmanian Devil → https://t.co/rr3uOtCcbI https://t.co/syFvoGPSpw"
YouTube,.@FarEastMovement's new track pays respect to early Asian immigrants who came to America with a dream →… https://t.co/BheJum95oe
YouTube,"""I don't feel any blood dripping down my throat?""

Vampires try human food → https://t.co/iQwE1AgRhZ https://t.co/qLYXhJY56S"
YouTube,"OmNomNomNomNom 👶👆😭

#GuessThatVideo https://t.co/s8oiqAlYDi"
YouTube,Kick back and relax to the soothing sounds of Mac-&amp;-Cheese. https://t.co/1dldOMIVDI #WorldPastaDay https://t.co/GPtOGK4y0F
YouTube,RT if you wanna get #Lifted with @chaelinCL and @methodman. https://t.co/ZdLEwZQa5D #YouTubeMusic https://t.co/7PmS20uNn0
YouTube,It’s #GuessThatVideo time! Who dis? 🐼 💨 https://t.co/mtcm81lzOV
YouTube,.@POTUS reads mean tweets 😁😁😁 https://t.co/bQR1ljWaXb https://t.co/PeRbiUuikJ
YouTube,ICYMI @ladygaga totally slayed on SNL the other day → https://t.co/4TBAnbkZpW https://t.co/7snERzfUW7
YouTube,Makin' my way downtown →https://t.co/HdpQ1tBqW5 https://t.co/cDr3eyXD85
YouTube,Get closer to @Halsey with this new video by @TheChainsmokers → https://t.co/xrBhBnDuGc https://t.co/rLcvgmG0BG
YouTube,"Spooky deeds done dirt cheap

13 Easy Pumpkin Carving Tricks → https://t.co/F1S2SzaGK7 https://t.co/QVZKOxy9z5"
YouTube,👶 be a creepy baby for #halloween👶  https://t.co/BO8mf9WZaY #whynot https://t.co/d6bE6nmxho
YouTube,A little #mondaymotivation for all you burrito fans out there  → 🙌 🌯 🙌 https://t.co/biemkklACq https://t.co/F7EJLKjBhR
YouTube,Guess who's dancing. https://t.co/DtJpVQHo6l #YouTubeRewind is coming. https://t.co/n7V8y1x38e
YouTube,"Everyone needs a friend...especially when this stuff happens.

Behind the scenes of #RLBuddySystem →… https://t.co/9HOskXIwOO"
YouTube,Are you an introvert or an extrovert? Are you sure? https://t.co/yxkJ7PMGlo https://t.co/OAhZ3npiED
YouTube,"Fret-row tickets to a @JanesAddiction concert?

🎶 sure 🎶 https://t.co/fETW9xiZ7s https://t.co/qhfzByevj5"
YouTube,".@shaycarl’s #Vlogumentary will be screening at #BufferFestival today. Congrats, guys. 👏 👏 👏  #TeamInternet 4 Lyfe! https://t.co/RxVdYzdWEe"
YouTube,"BMX + Parkour = https://t.co/WO8x6Gnazt

(•_•)
( •_•)&gt;⌐■-■
(⌐■_■) https://t.co/divTnRzV7f"
YouTube,"🎶 Haᵃˡˡelᵤⱼaaaaah

Let @PTXOfficial sing you something soothing →https://t.co/DFXC9gFPMQ https://t.co/QMZ9jQd15u"
YouTube,"If you hate doing laundry, this’ll feel good.

Incinerating a washing machine → https://t.co/gOosvuFisc https://t.co/40XwGcr4PA"
YouTube,🏌 Putt putt like you’ve never seen it before. → https://t.co/Xb7UkcqFEr https://t.co/WPs14S5dE0
YouTube,"Meet The Baddest Female that @IISuperwomanII and @lorde are obsessed with: @chaelinCL

https://t.co/GpaQjwYcXd"
YouTube,.@alyankovic moderates the final songified debate. https://t.co/ckgZymFap6 https://t.co/1TE9cVP9FC
YouTube,@squint_squad @rhettandlink 💁 💁 💁
YouTube,@JakeLyscars @rhettandlink 😍
YouTube,@yogaghost @rhettandlink 👏 👏 👏 👏
YouTube,@rhettandlink So dang dark and suhhh dang good. Congrats on #RLBuddySystem!
YouTube,"If you were gonna write a message for @chaelinCL in the sky, what would you say? Asking for a friend 😂"
YouTube,"Brain food.

@RosannaPansino’s latest spooky nummy → https://t.co/izf9TGbwF0 https://t.co/eoLgp6HTAN"
YouTube,"Thar she blows, brah!

Windsurfing in Extreme Hurricane Conditions → https://t.co/BIAJlsTkAc https://t.co/wFr2yOo7MT"
YouTube,"Live in a carnival fantasy with @CorinneBRae in “Hey, I Won’t Break Your Heart” → https://t.co/2v7bU1YQPk https://t.co/OV6ga5vDGH"
YouTube,#NationalSlothDay got us like … https://t.co/gNJMlz6FS2 https://t.co/HXs545Urqq
YouTube,Fall down a musical rabbit hole with Lindstrøm (@feedelity) in “Closing Shot” → https://t.co/yQnQLKkeDH https://t.co/xNedmZd2BR
YouTube,Join us as we take a stand against bullying for #SpiritDay https://t.co/tEeY3yZQo9 https://t.co/33U36W9WMJ
YouTube,It’s a #BrokeShow birthday and Paul needs a gift. But what do you get a guy who says he doesn’t want anything? 🤔… https://t.co/li1zNdXpwx
YouTube,lol you guys ... your vocal warmup routine is adorbs 😊 😊 😊 https://t.co/diGLfAo7E6
YouTube,"[LIVE] It's the last #debatenight of 2016. Watch now, and #voteIRL on Election Day: https://t.co/L1DeEcRbSy https://t.co/Xpys2rQewd"
YouTube,"When your best bud is a cult leader and your phone’s been stolen by a maniacal media queen.
This is #RLBuddySystem… https://t.co/cvg1OSkeaB"
YouTube,Get ready: the last presidential #debate starts tonight at 9pm ET: https://t.co/L1DeEcRbSy #voteIRL https://t.co/z0OhHQV2Vi
YouTube,YouTubers come together to share personal stories and advice for #UnityDay2016. https://t.co/wL5ngAuXez  🙏 🙏 🙏 https://t.co/zflAlTkFkI
YouTube,Get ready for a peek behind the YouTube curtain. #Vlogumentary launches 10/26. https://t.co/Xqy5aBqxLR https://t.co/zHCsqcjM1j
YouTube,.@johngreen compares the health care proposals of @HillaryClinton and @realDonaldTrump. https://t.co/0EmSvDyOW1… https://t.co/HqUUqW8vw0
YouTube,"Tuck your shirt into your underwear and prepare for shenanigans.

#RLBuddySystem is finally here! →… https://t.co/JpZuV7hZLo"
YouTube,"When you find out @BBC’s ""Planet Earth II"" is coming soon → https://t.co/iX5DF985SX https://t.co/WVhcCWvpo7"
YouTube,"If this looks painfully familiar, you might want to hear Moby out … https://t.co/gQOpF1Byyu https://t.co/n6n6GsguCc"
YouTube,✋😱✋😱✋😱✋😱✋😱✋😱✋😱  https://t.co/CD8VWP1pey https://t.co/hgp6j9MyNf
YouTube,.@nickjonas will get under your skin like Voodoo → https://t.co/CMxM5e5rid https://t.co/9XAHTaFoUJ
YouTube,Beware the scurrying dead. https://t.co/4F8aUUHB21 https://t.co/Bg1vXnUiq3
YouTube,"Looks like Charlie and Grandpa got into the snozzberries again.

Skydiver w/ LED suit → https://t.co/quJx9ju9ZW https://t.co/ClS7Q2xyn1"
YouTube,"Oh hi, five U.S. states.
Your registration deadline is today.
ICYMI.
Which you didn't.
So register.… https://t.co/COm0mZ1ODO"
YouTube,"Bad news for a whole new set of YouTubers!
#EscapeTheNight has officially been renewed for another season 💀💀💀 #YTRedOriginals #MIPCOM"
YouTube,Does anybody really know what time it is? https://t.co/bfFhLKtsBE https://t.co/lB6g0cJf5F
YouTube,@jamiegraceh This right here ... is very exciting. Go Jamie!!
YouTube,@unipopcornsg @IISuperwomanII @fouseyTUBE @d_TRIX @sWooZ1e @laurDIY @AlexWassabi go go YouTube rangers!
YouTube,@alonzolerone And because you're awesome.
YouTube,@TheRock @SevenBucksProd @studio71 🔥 🔥 🔥
YouTube,@heatherwillfly Hi! #voteIRL is our attempt to get the internet out to vote in the U.S. presidential election: https://t.co/2YryBJB0hV
YouTube,These cattoos are totally pawesome. 😻😻😻 https://t.co/fKDaOTFp9W https://t.co/gNhVzdyrcw
YouTube,Can this evil carrot stand up to the sword-wielding furry of the Bunny Ninja? https://t.co/YAaV8ZcO7U https://t.co/HvJ18wGJAq
YouTube,USE YOUR VOICE LIKE @CHER AND REGISTER TO #VOTEIRL 💋 🇺🇸 https://t.co/iFMfHetRhR https://t.co/fwBv49QOi8
YouTube,"CONFIRMED
.@danharmon and @GameGrumps are teaming up for a series about the cutthroat world of esports. #YTRedOriginals #MIPCOM"
YouTube,"Look. If you had mom’s spaghetti, would you capture it … or just let it slip? https://t.co/3yZJ49lClm… https://t.co/l4RKWSG1eD"
YouTube,"Get ready to teleport into a brand new #YTRedOriginals show based on the Jumper series.
@UCPisTV brings you #Impulse. #MIPCOM"
YouTube,@peanutpepperoni Glad you got to see the sneak peek! Hope you enjoyed 😘 #RLBuddySystem
YouTube,@rhettandlink Congrats on a successful premiere! So excited for the rest of the world to see #RLBuddySystem 💕
YouTube,@allisonwalton @rhettandlink A more beautiful selfie has never been taken! #iconic
YouTube,"@WilliamMatt22 @rhettandlink Glad you had a good time, and glad you saw it with a buddy. 😉  #RLBuddySystem"
YouTube,"@johngreen @papertimelady And nice thumbnail, Rosianna! #voteIRL"
YouTube,@johngreen Of course! And thank you for creating awesome videos that make complicated things much easier to understand. #voteIRL
YouTube,"Can’t have flow without the spread.

Why Grey Poupon pops up in hip-hop so often → https://t.co/vv2a7APi55 https://t.co/UM1AIRag4k"
YouTube,"Hay, be careful out there. Riding with @danny_macaskill → https://t.co/u4pkYUMJxb https://t.co/bNnDkO3hii"
YouTube,"If you can't see @rhettandlink, it might be because it's “So Dang Dark.”

An exclusive #RLBuddySystem music video… https://t.co/nSsZws8zFk"
YouTube,A comprehensive overview of the presidential candidate tax proposals by @johngreen: https://t.co/LiakyL1MwP #voteIRL https://t.co/M7JvYpzDgT
YouTube,You’re looking at 60 pounds of porcupine. https://t.co/CLYtojNE3v https://t.co/RksfmaXG9Q
YouTube,Minding your own business in public like → https://t.co/vKq0J7rHXE https://t.co/aARWQxMQQR
YouTube,@GloZell @DeOnzellG This was an unexpected video. And we loved it.
YouTube,@cinedatabase @MKBHD Now THAT is a camera.
YouTube,@alonzolerone That didn't seem ... too bad? 🇬🇧 🇬🇧 🇬🇧
YouTube,@iBrown21Eph We approve of this message. Register your butts before it's too late! #voteIRL
YouTube,@StudioKnitSF As the Oval Office was meant to be. #voteIRL
YouTube,@MerrellTwins @veronicamerrell @VanessaMerrell YES! Congratulations Veronica and Vanessa!
YouTube,@PTXofficial  This was the Pentatonix video that we didn't even know we needed.
YouTube,@Odaekim Like a little blue Mercedes or a big blue Mercedes?
YouTube,@Maxgschneider @gnash Same same same. This one's our favorite video yet! 💜
YouTube,@Johnpiggott5 You know how it is: all's whale that ends whale.
YouTube,YES! https://t.co/bxVSi6pHmG https://t.co/xwQJNssR8D
YouTube,When you’re beat for the gods no matter what year it is. 103 Years of Drag Makeup → https://t.co/kdTbKFiepP https://t.co/C7R4RcTpku
YouTube,When The Beatles met the Sea Monster → https://t.co/GztelPsnFg https://t.co/SBPbp7jiRo
YouTube,Whale hello there! https://t.co/GcqSZWh0h5 https://t.co/qfFNdAIE7U
YouTube,"One of the best hits from “In Colours” gets another music video.

Jamie xx’s “Gosh” → https://t.co/rKkioa3OVH https://t.co/DySUNHBpB8"
YouTube,"Idaho, Oklahoma and NY walk into a bar.
The bartender asks
ARE YOU REGISTERED TO #VOTEIRL? CUZ TODAY IS THE DEADLIN… https://t.co/RrMlHOW2TQ"
YouTube,.@Maxgschneider and @gnash want you to turn the #LightsDownLow. https://t.co/oxPl5a2UsY https://t.co/thRcHSIEAt
YouTube,"Burn, baby, burn.

Playing with steel wool → https://t.co/yTrHRyjtFX https://t.co/jIyTEXC4C9"
YouTube,"What does it all mean, @sup3rfruit?? https://t.co/hELv76JBKD https://t.co/lXeOtlYXNt"
YouTube,When today’s just not your day → https://t.co/U0pfT2z9C2 https://t.co/ib4gNRQJO7
YouTube,🍍 + 🐁 = newborn pangolin. https://t.co/jpOQaAJXMe https://t.co/24ItXKJAiT
YouTube,"Rosemary’s Tater.
The Blair Witch Potato.
The Starchy Chainsaw Massacre.

Catch the scariest movie this season →… https://t.co/mYv64Z5L1n"
YouTube,"Congrats to @BobDylan on the Nobel Prize!

A look back at his incredible career → https://t.co/1lZZA0OAXs https://t.co/oWqp6s9Iag"
YouTube,"[LIVE] Attention, muggles!

A Q&amp;A with the stars of @FantasticBeasts starts now → https://t.co/BkPfiNCvQr https://t.co/9kWxLbXGaH"
YouTube,"Double dates are like a box of chocolates. You never what you’re gonna get.

Dinner gets awkward on #BrokeShow →… https://t.co/OsogGpcRX9"
YouTube,This cake toes the line between gross and awesome. → https://t.co/NrqcAaCkiE https://t.co/uSfRq2INnP
YouTube,Being First Mate isn’t all it’s clucked up to be. ⛵️ https://t.co/X095TK6jwf https://t.co/YNQcdgFlKA
YouTube,You are now listening to the sounds of @rhettandlink’s #RLBuddySystem → https://t.co/eOYyrdd1OD &amp;… https://t.co/yWx8OdwwAM
YouTube,Creepy clowns: unmasked. Behind the recent phenomenon → https://t.co/n8Lj8O8CDY https://t.co/xzwoWZU3s1
YouTube,This is our favorite part of the song. Hear @MacMiller and @ArianaGrande team up → https://t.co/3nz8YKQRKK https://t.co/1f25kjgKA0
YouTube,Mini Mad Max → https://t.co/KMBmaYVK1I https://t.co/gc6TRofKGF
YouTube,This dude’s new turntable is so money. https://t.co/BrLtOLv4YW https://t.co/QKxZhZLg0Y
YouTube,The Sunshine State is a pretty big deal. Make sure your Florida friends register to #voteIRL today.… https://t.co/PhhPUOgxMa
YouTube,".@rhettandlink = buddies 4 lyfe.

#RLBuddySystem is a new #YTRedOriginals series launching next Weds (10/19) →… https://t.co/loz6g6bfeP"
YouTube,"#TheThinning w/ @LoganPaul and @PeytonList just launched on #YouTubeRed.

Gooooooo NOW! https://t.co/90AkIJX1Wv https://t.co/ddiWqaVWfa"
YouTube,@TrevorMoran @TheThinning @TotallySketch @SteveGreeneCOM TRUTH
YouTube,@IssaRae We’re so excited for you! Congratulations Issa!
YouTube,@chescaleigh knows what's up :)
YouTube,"Hail to the chief: @PattonOswalt.

New single from @Weezer, “I Love the USA” → https://t.co/TOVuhRZWtv https://t.co/yXEy3QOO6U"
YouTube,The science project that’ll blow your mind isn’t a homemade volcano. It’s ferrofluid → https://t.co/p7aAr6JGwj https://t.co/yc1E36ROmm
YouTube,"The trip of a lifetime, all in an afternoon.

Ride to the Himalayas in 10 minutes → https://t.co/8pNHkBYg6X https://t.co/MMj6CZIMbR"
YouTube,Some people just want to watch the tiny world burn. https://t.co/CZZeOJFNED https://t.co/FfcKjHyYPj
YouTube,What’s cooler than being cool? https://t.co/PpuyNj6tSh https://t.co/EW2rW53NQm
YouTube,"Today is the last day to register to #voteIRL in 11 states. If you're registered, share with a friend who isn't!… https://t.co/KXhEFNwV7z"
YouTube,"✅ '70s Dad Bublé
✅ French Bublé
✅ Crooner Bublé

Yup, gang’s all here. @MichaelBuble’s “Nobody But Me” →… https://t.co/tVNbEyUmlk"
YouTube,“You become a happier person.” – Skateboard legend Brian Anderson on deciding to come out. https://t.co/G2AkbZneDC… https://t.co/XhGkKKw9Yj
YouTube,You gotta #voteIRL. Because science. Thanks @Ehmee. https://t.co/jQme5Rtqha https://t.co/JM0qqzOiX9
YouTube,"👁 trick or treat 👁
👁        👄          👁

Halloween beauty ideas →https://t.co/3QMBfIgVe3 https://t.co/TDXAUmQkuy"
YouTube,Even tortoises get #PumpkinSpice fever → https://t.co/Zk0r2EcY7y https://t.co/x4DnuSQF5f
YouTube,[LIVE]: The second U.S. presidential #debate starts now: https://t.co/XQyTGrE7tW https://t.co/tDhpfusNIQ
YouTube,Tune in this evening for the second presidential #DebateNight https://t.co/WLQJwrUvWw https://t.co/rTJylbKraD
YouTube,"Boom, drip.

Underwater explosions at 120,000 frames per second → https://t.co/Sz93ccvdKO https://t.co/6vzKeGDilJ"
YouTube,"In this adaptation, Eleven still LOVES Eggos.

Hamster Things → https://t.co/8e4in35Qad https://t.co/y58THgnVva"
YouTube,Weekend’s here. Later guys. https://t.co/vl6y5TXSv5 https://t.co/C3xw9k0IqO
YouTube,"☯ @BonIver’s new lyric video, “00000 Million” ☯ → https://t.co/IZNfSthOdE https://t.co/wHa867epMW"
YouTube,"They said what?!

A Bad Lip Reading of the first presidential debate → https://t.co/T00JwbKeIx https://t.co/xhsygk4N3V"
YouTube,Trying to make it to Saturday like → https://t.co/5rgRj2N7bS https://t.co/UnbA7EGfVK
YouTube,"*lights on the wall spell out the Konami code*

8-bit ""Stranger Things"" → https://t.co/ShsdfAOCyw https://t.co/R6WFIbFIFe"
YouTube,It’s #WorldSmileDay so we made this playlist just for you → https://t.co/7qSce8JMNI 😀😀😀 https://t.co/wdveAE1olx
YouTube,"✨ Put your pinky rings up to the moon and get ready to floss through Sin City with @BrunoMars.✨
#24kMagic is here→… https://t.co/F9pIVaxGP4"
YouTube,@MartyRayProject We're so honored you went and made a song! #voteIRL
YouTube,@latoyaforever You achieved the yoga challenge! Well done.
YouTube,"Power laces. Alright!

Nike announces the launch of the limited-edition Nike Mag → https://t.co/8aNk03013S https://t.co/Fqk3CeXjoz"
YouTube,".@ladygaga’s got a million reasons for you to be excited for “Joanne.”

Hear the new single now →… https://t.co/rh5f9ymn8l"
YouTube,"Yesterday, @Grimezsz and @HANAtruly dropped a ton of new music videos. Binge on the beauty here →… https://t.co/27NM93XpmF"
YouTube,"A swing so extreme, you’ll need a parachute. https://t.co/DnDUoG4rCW https://t.co/0PUCvQvW3w"
YouTube,.@chloeandhalle get us ready for #Fall. https://t.co/GrBXavcejL 🍂 🍃 https://t.co/IJcCMlc8XV
YouTube,"⚡️ Our favorite fan tweets from Dan and Phil’s #TATINOF release.

https://t.co/OpV2jBw1d0"
YouTube,A @CalvinHarris cover that’s a little less electronic → https://t.co/KpxWfJkrRm https://t.co/7Wl4faA6Rq
YouTube,"@YouTube Annnnd, we’re back! If YouTube Red has yet to launch in your country you can buy #TATINOF on Google Play → https://t.co/vFWf94O9XX"
YouTube,The deadline for the 2016 Breakthrough Junior Challenge is coming up in four days! Learn how you can take part here… https://t.co/ZgXyXnESNm
YouTube,"When you realize your day’s about to get lit 🚀 🚀 🚀

Blast off with #BrokeShow →  https://t.co/QX81dohX4A https://t.co/QKcFSdrm1Z"
YouTube,"Wasabi doesn’t just grow on trees, you know. https://t.co/qrm6UD1oHR https://t.co/x1cT4dVhwD"
YouTube,"✨HEYYEYAAEYAAAEYAEYAA!!!✨

Shot-for-shot remake of the He-Man opening → https://t.co/SctgnHvp4j https://t.co/fH1QI710qK"
YouTube,".@LoganPaul and @PeytonList face a future where students must pass the test to survive.
#TheThinning starts 10/12 →… https://t.co/DnR6aGaja2"
YouTube,"Get ready to feel all the feels 😢 😔 😳 😑 🙄 😣

Watch the #SingleBy30 finale to see if Peter and Joanna make it work →… https://t.co/VETuqA2xo9"
YouTube,"@YouTube Sorry for the glitch with #TATINOF, guys! We’re working to resolve the Google Play issue now. Should be fixed soon ☺"
YouTube,"✨ #TATINOF is here✨

Here’s the movie→ https://t.co/2WyLpTR5Yu

And here’s the story behind it→… https://t.co/DxJI6y27Uy"
YouTube,The season finale of #SingleBy30 comes out later today. How do you think Joanna and Peter will end up?
YouTube,@jennmcallister AHH! Congrats on your #Streamys win! Much deserved. 💕 https://t.co/ttaWsKB75T
YouTube,@IISuperwomanII 🦄  Congrats on the #Streamys win!! 🦄 https://t.co/3FridIxqo7
YouTube,[LIVE] Take your seats. The #VPDebate starts now → https://t.co/E8A17ZNLSg https://t.co/K5RVsxxuSV
YouTube,Meet the man rescuing abandoned cats in Syria. https://t.co/Db1z2rLATH https://t.co/hAi1yZ2Gyp
YouTube,@Firecorn2 An extra side of tacos and cats can’t hurt anybody!
YouTube,"@iVexusHD Oooo, where can we get one of those?"
YouTube,When you finally find a group of friends who builds each other up with positive feelings → https://t.co/dZDEQjXHQL https://t.co/z1jvTuJ4Vi
YouTube,"If you were a hummingbird, you’d probably be swiping right.

How hummingbirds flirt → https://t.co/VhaSTNaZKh https://t.co/4xCL1qyDZ9"
YouTube,"@IISuperwomanII Can't wait for the #Streamys to take a Trip to Unicorn Island tonight. Congrats on the nomination,… https://t.co/Tgn71ngynL"
YouTube,"Go around the world with the @KingsOfLeon →
https://t.co/VIIFpyUVlP 🌏➡️🌍➡️🌎➡️🌏 https://t.co/gCfZZiVcMh"
YouTube,Tune in tonight at 9PM ET / 6PM PT for live coverage of the #VPDebate → https://t.co/E8A17ZNLSg https://t.co/DouT6g6tCQ
YouTube,"@RoosterTeeth Can't wait to see how Lazer Team does at the #Streamys! Congrats, so excited for you all. 😘 https://t.co/lqg89MISxT"
YouTube,"@iamprestonjones Sing it again, Jones. Congrats on the #Streamys nomination, we couldn't be happier for you. 😘 https://t.co/yicFqvccV7"
YouTube,@jennmcallister Congrats on that #Streamys nom! Guess going back to high school was worth it. 😊 https://t.co/gheAf3NukI
YouTube,"🌮
    🌮🌮🌮🌮🌮🌮🌮🌮 😸
     🌮 #TACOS🌮
     🌮#CATS   🌮
     🌮🌮🌮🌮🌮
     🌮               🌮
    #NationalTacoDay →… https://t.co/0OW8adosFa"
