author,content
katyperry,@BBHMMs spoon me
katyperry,@jkatharineb r u sure bout that habibi
katyperry,Me possessed by the 🌝super moon🌝 and 100k people in the audience tonight giving me life! #RockInRio2015 #ilookhungry http://t.co/Tjhs2DdlPh
katyperry,@JennyFormica cuz context doesn't exist in 2015 😔
katyperry,@snowiner I have a delicate chemistry too 😔
katyperry,@snowiner tiiiiiight
katyperry,@skywaterr calm down
katyperry,@loco4lolo my dream is to make it rain several track suits off of several hotel balconies in the future.
katyperry,@ikissedagay thique™
katyperry,@ravensuxx I was living in the moment
katyperry,@hollykittykaty I have unlimited track suits
katyperry,@mjjperry I'll never tell.
katyperry,@harryvuitton they smelled n e wayz
katyperry,@Chillinlaidback you're right I'm wrong again what's new 💁🏻
katyperry,Was feelin it so much tonight that I threw my gloves that I've been using for 143 odd shows in the audience! To whomever caught them...👊🏼⚡️🔥
katyperry,"🇧🇷SUPER MOON PEAKS AT 11:47, I GO ON AT 12:15. DONT BLOW YOUR LOAD #ROCKINRIO, IM COMING🇧🇷"
katyperry,just. one. blow. https://t.co/iZ9bgLjgi5
katyperry,"💦💧when you get wet, we get wet💧💦 S.P. 9.25.15
📷 ronyalwin https://t.co/Hmfz8aFOI8"
katyperry,"🇧🇷Mãe está em casa!🇧🇷
Sao Paulo 9.26.15 https://t.co/74HbtXj0Re"
katyperry,@katyskettle I saw you tonight BB 😘
katyperry,"Do llamas produce milk, and if they do could it feasibly be made into cheese, and if so, does that… https://t.co/PUSNOyCD1E"
katyperry,"Oh, you thought this was a joke? Tell that to the Incan gods who smiled upon me with a double rainbow… https://t.co/WqoZ2uNnfc"
katyperry,Yesterday at 6am I started climbing that huge mountain you see in all the Machu Picchu pictures… https://t.co/O3yQWyJszp
katyperry,"Living that bucket list lyfe 🙏🏼
📷 ronyalwin @ Machu Picchu https://t.co/ar0A92HhLE"
katyperry,"...it's just like riding a bike
LIMA 9.22.15 📷 ronyalwin https://t.co/3wi98Yd025"
katyperry,"Eating chicken nugs, drinking red wine &amp; watching #screamqueens because that's how I after party… https://t.co/Uq6kUNHtDP"
katyperry,😬PERUVIAN COFFEE GOT ME LIKE😬 http://t.co/0N9DpGFDAI
katyperry,"🎶THIS IS THE TOUR THAT NEVER ENDS🎶 10 FINAL SHOWS IN SOUTH AMERICA KICK OFF TONIGHT IN LIMA, PERU! 👊🏼👊🏼👊🏼#ThePrismaticWorldTourSouthAmerica"
katyperry,It takes a village! Check out some BTS of last nights #BazaarIcons http://t.co/ZACOrAwDX7 via @harpersbazaarus 🍁🍂
katyperry,When you feelin yo self all night &amp; then see that you've had quinoa in your teeth the whole time 🙍🏻
katyperry,Get the paints out 🎨 #nyfw https://t.co/OoLbNuPAOM
katyperry,"When you hear ""Fix You"" by @coldplay at 1pm on a Monday 🙅🏻NOT TODAY SATAN🙅🏻"
katyperry,Anyone ever online shop all night then never check out or is that just me? 😳
katyperry,Amazon prime and slime or nah?
katyperry,@getglucky latertweet
katyperry,Starting a Kickstarter to get this 👑Queen👑 her rightful bracelets! https://t.co/Gp9bo9tyJY
katyperry,Ayyyye pink dolphin what's good?!@aeschleahd https://t.co/xUPgTrZIfx
katyperry,Check out @ITSJEREMYSCOTT's swaggy moves around me statuesque poses 😜 For @Moschino by Inez &amp; Vinoodh: https://t.co/6v4QjppZ9l BFF 4 LYFE👊🏼
katyperry,🔥burning woman🔥 📷 by @derekblasberg https://t.co/jl45qZCW2R
katyperry,when you hand burning man the aux chord 🔥 https://t.co/G8exAE0yps
katyperry,thanks dad 😑 https://t.co/IremexImVT
katyperry,🔥obvious first time burner alert🔥 https://t.co/TywV2idd9E
katyperry,conciousness = creativity
katyperry,@iwasdivine thank you for your apology.
katyperry,"@katyperrylately I NEVER wrote those words, that is an EDITED picture or the person added it after I took it. I would NEVER use the C word."
katyperry,Need a hard copy for all ur next🍕pizza parties🍕?! Pre-order here NOW: http://t.co/q3gLLEsbTb #KatyPWTL http://t.co/FcUjlGtMQ2
katyperry,"The Prismatic World Tour LIVE is coming to DVD, Blu-Ray and digital on October 30! #KatyPWTL http://t.co/C8Ukyu4NPr"
katyperry,GOOD LUCK TONIGHT @MileyCyrus ❤️ http://t.co/MZHw3n5rCz
katyperry,OMG CONGRATS @princessjavonda you've won ur 🌟spotlight moment🌟 during the @MTV #VMAs! Look out for her @COVERGIRL vid during the show!
katyperry,@rihftperry this errrythang
katyperry,Perf palettes: Pollock &amp; Kooning https://t.co/NgmeYBxAWT
katyperry,My fav piece by Charles Ray @whitneymuseum https://t.co/7lKJfYJno8
katyperry,@whitneymuseum https://t.co/gSh1pKHsuX
katyperry,Same http://t.co/epJ1bhCfwM
katyperry,My dawg doe http://t.co/Gl8u7QpIbz
katyperry,Turning feelings into success since 2008 :-/
katyperry,"SOTD: ""Tired of Talking"" by new gal Lèon https://t.co/FwCuuSBgI0 ...she's one to watch!"
katyperry,🎀💅🏼pink panther penthouse 💅🏼🎀 https://t.co/gGlq31lX5t
katyperry,YES CAUSE THEY HV NO VOICES BUT IF THEY DID THEY WOULD PROBABLY SAY STOP!!! :( https://t.co/cmdieciQUA
katyperry,Dipping with strangers @ The Madonna Inn 📷 ronyalwin https://t.co/uVpFIFSvHF
katyperry,Wish there was a hyperloop to Dismaland :-/
katyperry,tbt my bro &amp; I cut from the same cloth https://t.co/ynkNyrNwHb
katyperry,feelin v relaxed https://t.co/jmfs7VbQAP
katyperry,Alicia Vikander FTW
katyperry,CURITIBA TO COSTA RICA - I'm excited to get💃🏻🍷😜2 ON😜🍷💃🏻with the dope @tinashe opening select dates on… https://t.co/j4GRTuIb9L
katyperry,sugarray https://t.co/jadMGQjDJ4
katyperry,werking on being present cc @starbucks 🌲 https://t.co/JzT8f1N0QO
katyperry,Should have this puppy up n' running in no time! @shannonwoodward #hyperloop @ Hyperloop HQ https://t.co/UVGhoNlTeY
katyperry,Just posted a photo https://t.co/L7uujH4e6y
katyperry,The crown has officially been snatched from everyone:🔥http://t.co/GJBwscrop4🔥
katyperry,Angelenos! For one of the most emotional &amp; educational experiences go see BENT @ Mark Taper Forum! It was tremendous! http://t.co/WUZcKzp5TN
katyperry,😩EMPATHS 4 LYFE😩 cc @sofifii
katyperry,"👀PEEK-A-BOO! 👀
👃🏼                        👃🏼
💋                        💋
The Icons issue shot… https://t.co/zgRomOpsdS"
katyperry,When your derp squad writes a Christmas song in August 🎄🎶🎄 https://t.co/3uuZFEVSzT
katyperry,Huge 🎉 Happy Birthday 🎉 to one of the kindest and most loyal people I have come across during my… https://t.co/5HvU3x2uqO
katyperry,Ya know yer sanging good when ya lose yer balance &amp; fall over in the vocal booth          🎄🎶🙏🏼🎶🎄
katyperry,✨got dat hair flow back✨                    📷 ronyalwin                                        💇🏻… https://t.co/cHcpdgUtuI
katyperry,When your meditation chants accidentally come on in the club :-/
katyperry,I LIKE TO MOVE IT💃🏻Don't miss the opening number of @DANCEonFox choreographed by my favs &amp; longtime choreo's RJ&amp;Nick @goldenboyz_inc #SYTYCD
katyperry,"...And the very last show, show #151 of the #PrismaticWorldTour is going to be COSTA RICA on October 18th! http://t.co/l3WgZjMZaS"
katyperry,YO PANAMA! The #PrismaticWorldTour is coming to you October 15th! Pre-sale starts next Monday! http://t.co/l3WgZjMZaS
katyperry,Just left the most inspiring three hour dinner where no one took out their phones once... #evolved
katyperry,🏄🏻 http://t.co/AMJRy8XBaX 🏄🏻
katyperry,Wanna 🌟 in ur own #COVERGIRL commercial to air during #VMA's? Let's advertise your eyes! Click here to add yourself! http://t.co/eEmmBuErQu
katyperry,Just posted a photo https://t.co/boCr6Aftt6
katyperry,Just posted a photo https://t.co/1BuEOJADtZ
katyperry,VOGUE 🇯🇵JAPAN🇯🇵 #septemberissue @voguejp Tap for credits 💋 https://t.co/naDdAnyNw2
katyperry,"42, 43, 46?! https://t.co/GhCsXx4VIP"
katyperry,#OMWTSYG @universalorl https://t.co/IhRccfDZer
katyperry,Chickenwingguardingthemimosa ⚡️🔮⚡️ https://t.co/g09NJX9VAr
katyperry,Do we all personally hv to lose someone from a gun to hv a real opinion on gun control or can we just literally start taking this SERIOUSLY.
katyperry,when your fragrance is 🔥#madpotion https://t.co/UfyPQIwIj4
katyperry,Had a ✨magical time✨ launching MAD POTION at the Magic Castle yesterday! Thank you KC's for all your… https://t.co/Brl5a6vVIn
katyperry,The real travesty is where is the shine for  #BBHMMVideo when VMA eligibility period was 7/7/14-7/1/15 &amp; that gem dropped 7/1... @MTV
katyperry,"🔮✨⚡️RT @katyperrypopup For all you #KatyCats in the USA @KatyPerry’s #MadPotion is available to buy now, right here!! http://t.co/x77j5v9nD9"
katyperry,Finding it ironic to parade the pit women against other women argument about as one unmeasurably capitalizes on the take down of a woman...
katyperry,MORTA 😩 LINDA 😩 https://t.co/tYamXRgNl6
katyperry,moments. https://t.co/eZ2KTxoBrk
katyperry,lambily 4lyfe. https://t.co/Hg8xS2KSGf
katyperry,my summer vs. urs                                   (vid courtesy of @getglucky) https://t.co/m7HMrnZT9O
katyperry,"S.O.T.D. ""Girls Your Age"" by Transviolet: http://t.co/5SdOjouWqw love these lyrics..."
katyperry,Um...Woke up to my first Emmy nomination for the Halftime show!!! V proud of everyone involved especially #leftshark http://t.co/DhD4rRlEFO
katyperry,"Ladies, Gentlemen &amp; unlabeled-
let's take a petite pause on the beauteous summer we are experiencing… https://t.co/SVgRa5i1ty"
katyperry,current mood https://t.co/OWHLlLhuGC
katyperry,@katyskidrauhl say that to my face
katyperry,@Lockoir jk I don't do my laundry
katyperry,@Lockoir imma do my laundry on that washboard in a min!
katyperry,SHAME on schools that allow students to have their cell phones on them in class! I imagine it incredibly impairs the learning environment...
katyperry,@sirenscaIIing :-/
katyperry,#normcore
katyperry,Today's highlight: listening to classical music strolling through every isle of Trader Joes &amp; discovering my new fav: http://t.co/Fex4ZdU1d6
katyperry,WHAT ARE THOOOOOOSEEE?!?! http://t.co/dZmcSHZuH9
katyperry,FACT: moms love chai!
katyperry,when you have a zit in your armpit :-/
katyperry,I know I'm Laty Perry on this one but I just want to S/O my faithful furs the KatyCats for patting… https://t.co/4UJTgqFKhc
katyperry,GUYS. In celebration of #SharkWeek I created this #LeftShark phone case w/@ClairesStores #doesntbiteprotectorofphones http://t.co/FryhbdDEgI
katyperry,buy firework on itunes
katyperry,grateful. https://t.co/8uJngNVquV
katyperry,"Also heard one of the greatest lines from @itstonybennett in it ""Life teaches you how to live it... If you can live long enough"""
katyperry,Saw the AMY doc last night... Finally saw her as a human. May she continually rest in the peace she did not have on this earth.
katyperry,"Before accepting the offer to be on the cover of Forbes, I was told that a lot of women have… https://t.co/VKE7EKKPFd"
katyperry,Really encouraged to be an American today... Love should live beyond labels &amp; intolerance! #LoveWins #EqualityForAll ❤️💛💚💙💜
katyperry,IF YOU DONT NETFLIX &amp; CHILL YOU CAN STILL SEE #THEPRISMATICWORLDTOUR ON @AMAZON INSTANT VIDEO: http://t.co/FUlJo7oZ6s. #TGIF
katyperry,"YOU KNOW WHY IT'S GONNA BE A GREAT WKND?! CAUSE U CAN FINALLY RELIVE EVERY RAINBOW COLORED MOMENT FROM #THEPRISMATICWORLDTOUR
#NowOnNetflix"
katyperry,Happy Father's Day to a guy that did the best job he could. Love you. ❤️ https://t.co/UVwsIcGgN9
katyperry,Sisters &amp; Stella 👩‍👩‍👧 @ Greece https://t.co/ZeOOPadbVr
katyperry,⛵️home sweet home⛵️ @ The Aegean Sea https://t.co/uLjT8vcozR
katyperry,Gone 🎣 in missoni 🐙 @ Missoni in Mykonos https://t.co/cI4xV9oSVv
katyperry,💙 https://t.co/x2w4UzecGE
katyperry,🙏🏼ok fine I'll go back to church🙏🏼 @ Sanctuary Santorini https://t.co/7CdABuT266
katyperry,🔵&amp;⚪️ @ SANTORINI aka LITERAL HEAVEN https://t.co/QZ4995vBkP
katyperry,"Greece, it was love at first sight. Evil eyes of protection painted toes by @nailsbymh @ An island in… https://t.co/ACLnwBkgDh"
katyperry,THERE'S MADNESS IN THE AIR! @katyperrypopup #MADPOTION! ✨🔮⚡️ http://t.co/FV6XOnetuI
katyperry,Get a whiff of this: my new 👃🏻fragrance👃🏻 is coming v soon! Follow @katyperrypopup for all latest on #MADPOTION! 🌙✨🔮 http://t.co/voBTS3UVqg
katyperry,KATY x MOSCHINO #6 https://t.co/Da7UPD2Pmw
katyperry,KATY x MOSCHINO #5 https://t.co/vx6ZjAWXBQ
katyperry,KATY x MOSCHINO #4 https://t.co/hrVY9UU1sY
katyperry,KATY x MOSCHINO #3 https://t.co/ZGvqocpOqF
katyperry,KATY x MOSCHINO #2 https://t.co/MPcUvjUC2f
katyperry,"MORNING! For the next five hours I will post a new KATY x MOSCHINO picture through Instagram each hour, on the hour!"
katyperry,Your official invitation to join the sisterhood of the traveling pantsuit is right here: http://t.co/dGOsvVNQbJ #Hillary2016
katyperry,❤THE FACE OF MOSCHINO❤️ https://t.co/MXnaQ6iqXM
katyperry,Can't wait to show you one of my FAVORITE things EVER at the top of the hour... Stay 👀
katyperry,Starting my niece young @itsjeremyscott https://t.co/eXSMKgRWpv
katyperry,Me this summer ❤️ http://t.co/KvaZq8AsR6
katyperry,@katysacutie I just can't keep up with dez numbers. I feel like I should show a boob or a flick of da wrist or something. 😑
katyperry,@psychokatycat hi
katyperry,Guys. Wut. 🐎Dark Horse🐎 has reached 1 BILLION views?! I seriously ❤️ ur 👀 balls &amp; ur fingers for dem clicks...*heads back to the trap house*
katyperry,IS ANYONE ELSE DISGUSTED YET?! WAKE UP AMERICA: http://t.co/WGSGpZZG30
katyperry,🐴Y'ALL!🐴 Last day to vote for me &amp; @KaceyMusgrave's Roar from #Crossroads for @CMT Performance of the Year http://t.co/fiitPM6tGc #CMTawards
katyperry,It's a beautiful day to not give 2 fucks and  blast Back In Black by AC/DC.
katyperry,Montage of Heck (Kurt Cobain 🎥) is BY FAR one of the best musical docs I've ever seen: http://t.co/x2XCVZ6U6W
katyperry,Monday's got me like :-/ https://t.co/EB4FNj3jbI
katyperry,🙏🏼🌴reggae all day🌴🙏🏼
katyperry,#FBF when I was on The Warped Tour &amp; stage dove into the crowd &amp; lost a 👞 S/O @yungskeeter @MDMOLINARI in bckgrnd http://t.co/0VXkR4XyXm 🙏🏼
katyperry,My girl @bonniemckee is l👀king to break the Internet with a combo of this song and dat ass! 🍑#BombASStic🍑 http://t.co/wS6DEPZJvv
katyperry,👀 The Daily Telegraph &amp; Chris Knowles 👎🏼
katyperry,It's really inappropriate when journalists repurpose interviews done 3 yrs ago in context of promoting a film &amp; then stamp a new date on it.
katyperry,🙏🏼 bout that linen lyfe 🙏🏼
katyperry,current mood https://t.co/Fe79Q3PDyp
katyperry,tumblr https://t.co/KUJCt2Cy4G
katyperry,Zomg. I want to watch every episode of the new Scream Queens right now #notanadd
katyperry,"Today, I ate tacos...on a beach...by myself...with no phone. Today was perfect 😌"
katyperry,Just celebrating a run of 141 shows with a fun scorpion snack in Bangkok! #schoolsoutforsummer #naptime https://t.co/QJs3LbqahY
katyperry,Joined a traditional Thai band last night #whatsgoodBangkok @ LAST NIGHT IN BANGKOK https://t.co/i1lCKN71xk
katyperry,🐠🐟Had a magical dinner with the tour watching the natural choreography of the beautiful sea life in… https://t.co/JYX1ZX9lFX
katyperry,Sea-lfie? *edits caption upon rising with a refueled brain* @ At the aquarium with bae https://t.co/VnfPlHhyXr
katyperry,"📢👭MY BESTIE WROTE A BOOK ABOUT THE SUBJECT SHE KNOWS BEST👭📢 A Tale of Two Besties, out today: http://t.co/ebzo56TLt4 http://t.co/K0LuRxfe6T"
katyperry,"Time, the ultimate truth teller."
katyperry,I'm your butterfly. Sugar. Baby. https://t.co/MrVDRflz9e
katyperry,Also #TBT to when I basically chicken scratched the idea of #ThePrismaticWorldTour design and texted… https://t.co/AZ4Yu8RrSw
katyperry,"1 YEAR year ago today, 138 shows, over 2 million faces, and more than a hundred flights later, we are… https://t.co/QOq0Z1v9w2"
katyperry,My jammy jam rn Loud Places by Jamie XX ft Romy: http://t.co/PaPAIQxESt
katyperry,🔥 dropping our single tomorrow 🔥 #stolethispicfromM #MONSTERCATREBELHEARTS 💅🏻 https://t.co/gZIyFjoeSs
katyperry,#breaktheinternet2k15 http://t.co/bvxTyIKP7P
katyperry,I wish Bruce Jenner was debuting his fabulousness on the carpet at #TheMetBall tonight #itwouldbeeverything!!!
katyperry,Who shall I be tonight @hyungsunju?! #TheMet https://t.co/WH8J9agOjW
katyperry,KP x WONDERLAND 3 https://t.co/itGZicGtT7
katyperry,KP x WONDERLAND 2 https://t.co/jz4zf8wuYP
katyperry,KP x WONDERLAND 1 https://t.co/riMjoD2jJh
katyperry,TOMORROW one of ❤️favorite❤️ shoots I've EVER done is coming out on wonderlandmag There's a couple… https://t.co/POlMrP7Ga7
katyperry,I never promised you a traditional Japanese garden 🌸🎎🌸 @ I miss you the most in Kyoto https://t.co/869DswfkfN
katyperry,"You can take the girl out of America but you can't take the Taco Bell out of the girl, okuurrrr 💅🏻… https://t.co/088L9l2JD1"
katyperry,Black sheep gang 4eva https://t.co/Ur0aJWakec
katyperry,🇯🇵❤️✌🏻🏰✌🏻❤️🇯🇵 @ The happiest place in...TOKYO! https://t.co/FpirzZVjU1
katyperry,My heart breaks w/the rising death toll from the #NepalEarthquake PLEASE help @UNICEF help children+families affected http://t.co/ivv02aGAY3
katyperry,🍔ONLY IN TOKYO🍔 @ Taco Bell https://t.co/B5XpgkjhHY
katyperry,When ur boyfriend jeans are also ur skinny jeans 😑
katyperry,Hi my favs 🇯🇵 @ yum yum sumo themed spot https://t.co/uTaM4MpIIp
katyperry,Like a raw pounded whale❗️🎌🎎🎌❗️ https://t.co/BPC3i1PaHB
katyperry,🏆🐶🏆 https://t.co/1dsNbqwkXi
katyperry,CHINA'S GOT SNACKS❗️ http://t.co/2UCAObI0QR
katyperry,🇨🇳❤️👶🏻❤️🇨🇳 http://t.co/KarwsEDiz3
katyperry,@cholewheeler but I love symmetry 😩
katyperry,🇨🇳🍒FRUIT SISTER IS HERE🍒🇨🇳
katyperry,❤️All packed and ready for ASIA❤️ http://t.co/Hf1wVLif4c
katyperry,"💐BRAZIL!💐 As a special thank you for selling out Rock in Rio, I've added Sao Paulo on 9/25 &amp; Curitiba on 9/29! Go to http://t.co/l3WgZjMZaS"
katyperry,💃🏻BUENOS AIRES! I’m coming back for you on October 3rd! Tickets on pre-sale April 17th at 10a: http://t.co/8WyXtNGp65 #PrismaticWorldTour💃🏻
katyperry,Wearin silk to see @Drake 🙏
katyperry,Krafts on Krafts on Krafts https://t.co/7SpX2ezt41
katyperry,Coming for your brand @itsjeremyscott https://t.co/fpCuM19nus
katyperry,Spotted leftshark doing community service coachella 😕 https://t.co/mkD15DtSeL
katyperry,🔥 FKA in KTZ 🔥
katyperry,@iamrashidajones floppy hats are the new flower crowns :(
katyperry,@Momchella af http://t.co/bjfljohUHK
katyperry,:( http://t.co/TCiOzPBudc
katyperry,Thirsty? @Coachella http://t.co/zN6oLQ26Lo
katyperry,The only APP you need this weekend: Find My IPhone @coachella
katyperry,What would it smell like if you compiled all the crotches of all the cut off jeans worn this weekend? #Crotchella :(
katyperry,I feel so safe seeing LTE on my phone @coachella @sofifii
katyperry,#CANTchella https://t.co/hEXCLMb3bv
katyperry,"❤️⌚️Oh Mickey you're so fine, you're so fine you blow my mind, hey Mickey!⌚️❤️ https://t.co/ySBw8HluYu"
katyperry,@sosadtoday I heard our bodies are made of 80% water AKA tears
katyperry,CUSTOM 🐶PUPPY🐶 PJ GAME STRONG (by @johnnywujek) https://t.co/lbIbX5UkST
katyperry,WHERE'S ALL THE SPARKLY DRESS OPTIONS FOR MY BITMOJI 🙍
katyperry,@sofifii BITCH YOU BETTER HAVE MY 💵
katyperry,✂👦️chop chop👦✂️ https://t.co/FrMiWJtCdd
katyperry,REMEMBER these magazines are fiction designed for entertainment. NO ONE speaks for me. Instead let the previous tweets speak for themselves.
katyperry,RT @OKMagazine: she was having a private function at her home.
katyperry,RT @OKMagazine for publishing the error. We also apologize for including paparazzi photos of Ms. Perry that'd been taken w/a long lens while
katyperry,RT @OKMagazine We acknowledge Ms. Perry is not pregnant &amp; not planning a wedding. We regret the mistake &amp; sincerely apologize to Ms. Perry.
katyperry,"RT @OKMagazine:March 2, 2015 print edition of OK! Magazine, we wrongly stated that Katy Perry was pregnant &amp; that she was planning a wedding"
katyperry,#PrismaticOnEpix IS HAPPENING RIGHT NOW!!! Watch on TV or stream at http://t.co/242aQpxxII 👀📺👀
katyperry,Some fun with @fyuseapp at the #PrismaticOnEpix premiere Thursday. http://t.co/mNd36K2E1V Who's already got their TVs on??
katyperry,✌️MORE HOURS until #PrismaticOnEPIX! On your TV @EpixHD or streaming on http://t.co/18U4E5hGQu! http://t.co/ovXE8d9i2G
katyperry,T-MINUS 3 HOURS until #PrismaticOnEpix! Tune in at 8p ET on @EpixHD or stream it on http://t.co/fPliCOE8vi!
katyperry,TBH I'm getting slightly worried about butters. https://t.co/iYQShhzgW3
katyperry,About to get thrown out of my own premiere for snapping selfies 😜 DON'T FORGET TO TUNE IN SATURDAY… https://t.co/8M36xlTusz
katyperry,TBT to when I forced my assistant on the birthday chair for her birthday in Norway! She confessed her… https://t.co/9WMJ2uiUdo
katyperry,ARE YOU READY FOR SATURDAY?! http://t.co/Z4xNIkqCko. 4 more days until #PrismaticOnEpix!
katyperry,Show #129 tonight in Stockholm...Last show of Europe leg...Can't believe how far we've come...due for a nap but before I do Imma drop some 🔥
katyperry,Goodnight Sweden: http://t.co/OZleBmLkLj
katyperry,Got a Swedish education... @ ABBA: The Museum https://t.co/Ko9Gqudr1x
katyperry,☁️❄️https://t.co/FUIWZVlJ1V❄️☁️ http://t.co/tDpQBvqit8
katyperry,Saw ur story @MogonoloBall &amp; wanted u to know that I'm standing w/u in spirit on Monday! #clothinghasnogender Also lemme borrow that shawl!
katyperry,"""Are you generally a happy man? All the time. What makes you happy? The whole world""

Same. @… https://t.co/z64Vzx3LNr"
katyperry,See @RyanSeacrest 🎨 http://t.co/eImw1RZG8L
katyperry,SANTIAGO! R U ready 4 #ThePrismaticWorldTour? Pre-sale starts Mar 20 at 10a. I will see you at Pista Atletica Oct 6! http://t.co/bZYi1jwaBW
katyperry,My own mother surprised me today by going against her parental sugar cereal restrictions (and some… https://t.co/qMDlHhQvIF
katyperry,@KatyCatsClub https://t.co/1D3o3vd0uO
katyperry,"❤️👭❤️ @glamourmag: 10 women who have changed @katyperry's life, from @jennyslate to @KaceyMusgraves to Cindy Sherman: http://t.co/h4ISSI02Je"
katyperry,LADIES OF THE ROAD MUST STICK TOGETHER &amp; SUPPORT EACH OTHER! ✈️🎤💪 @ Stockholm https://t.co/85iU8Zrmtd
katyperry,beautiful berlin https://t.co/FSHmyVwQ1K
katyperry,❤️ this Rauschenberg @ Hamburger Bahnhof- Museum für Gegenwart https://t.co/ey81CAkxho
katyperry,LIMA! You're next! I'm coming to you on September 22. Tix on sale March 18 at 8:00a: http://t.co/hXjxm2d7ho #PrismaticWorldTour
katyperry,"#TBT to when I accidentally dressed like the Grim Reaper in The Catacombs 💀 @ Paris, France https://t.co/6yFDBgXPXD"
katyperry,CATS! GRAB UR POPPYCORN &amp; GET READY for MARCH 28th! #PrismaticOnEPIX Check dis delicious sampler platter: http://t.co/6nH07ISKLx ❤️🎶😻🎶❤️
katyperry,"Oh hey to you too, snack! (Also doing my best Lisa Loeb impression in these 👓) @ 🌴The Green Light… https://t.co/ZMaLy1NDYc"
katyperry,Getting my foot cupped cause: 👠fashion week👠🙍 http://t.co/qO8QPKD2dU
katyperry,Twinning tour life with the love of my life  👶❤️👧 https://t.co/8G2IGi5wpF
katyperry,PUERTO RICO! I'm excited to bring #ThePrismaticWorldTour &amp; visit San Juan 4 the 1st time on Oct12! Tix on sale Mar16 http://t.co/0zxWacNiip
katyperry,👼🙏dreams of a matriarchy🙏👼 #InternationalWomensDay
katyperry,"Today has been a teleporting type day. 3 cities, 1 day. #tourlife ✈️💁✈️"
katyperry,"Do u hear me, Bogota? October 9 at Parque Deportivo! Tickets on sale March 13 at http://t.co/3I6bXN7dCy. More shows soon!"
katyperry,SOUTH AMERICA! #ThePrismaticWorldTour is finally headed to u!
katyperry,BE ON ALERT CITY OF HERNING: There's a half danish/half panda baby child walking my halls today in… https://t.co/DvDOiUdSC2
katyperry,Went to the commune Christiania in Copenhagen to get some tips on how to plan my own in the future...… https://t.co/XTWltlg2ji
katyperry,http://t.co/HgMpbvmig0 RT @people: 5 places to wear your new #leftshark onesie http://t.co/HcFs2WTtWp http://t.co/97yUWtmsUJ
katyperry,☁️☔️SOTD☔️☁️: https://t.co/xtv0Uv9loF
katyperry,Me every day 🙍 http://t.co/dG7CL3etsD
katyperry,Shanghai! So pleased to be able to play for you twice! Tickets on sale Mar 10 @ 2:00p. See you April 21st &amp; NOW 22nd! http://t.co/l3WgZjvojk
katyperry,Finally. New music that makes my ❤️a flutter. Check this 17 yr old angel @AURORAmusic RUNAWAY https://t.co/KLZRLeSiVk http://t.co/scJvDfDgSU
katyperry,OMG people been selfie-ing for centuries! 😳 @ Munich Residenz https://t.co/k7gpbzXnPk
katyperry,ILL BE YOUR WEASEL YOU BE MY WOODPECKER RIDE OR DIE 😩
katyperry,"YOU CAN NOW BE A PROPER #LEFTSHARK WITH THIS OFFICIAL, GLORIOUS #LEFTSHARK ONESIE: http://t.co/HgMpbv4Hos http://t.co/8RSgqZa6sq"
katyperry,ATTENTION INTERNET: NO LONGER DO YOU HAVE TO DIY LEFT SHARK COSTUME LIKE THIS GUY: http://t.co/s5RjIa4RiC
katyperry,March is Music in Our Schools Month. Follow @vh1savethemusic to help put the power of music back in our schools! #SaveTheMusic
katyperry,"Napoleon's (son's) crib 👶 @ Imperial Treasury, Vienna https://t.co/qRhR8mFGtF"
katyperry,"Vienna is on 🔥fire🔥with beauty, history and culture! Got to see THE KISS (not that band but ily)… https://t.co/nwvq87iWvL"
katyperry,MY POINT EXACTLY “@lindseyweber: @katyperry it's a shark”
katyperry,*SHAVES HEAD OVER DRESS*
katyperry,DO YOU SEE THE DRESS NOW: http://t.co/dUDmet5y3u
katyperry,"@sofifii yeah, I would be mad if I had to get my eyes checked too."
katyperry,👗THIS IS HOW WARS START👗
katyperry,The dress conversation is seriously going to make me have to take a Xanax.
katyperry,jk
katyperry,BUT I've read though there's a vitamin d deficiency in people who see blue and black.
katyperry,So glad I slept through that dress debacle.
katyperry,"Last night, I got into the Austrian spirit by watching the doc PUMPING IRON cause nothing says… https://t.co/yGUyxNT7f7"
katyperry,"My heart was heavy today.

For ever let this place be a cry of despair and a warning to humanity,… https://t.co/VaSWUu4l0e"
katyperry,Missing home &amp; Butterballface vid courtesy of @joshlecash 🙍 https://t.co/BMUwL33Q3x
katyperry,**IF YOU ONLY FORWARD THIS TO TEN PEOPLE** you will hear these chuckles in your dreams for one week.… https://t.co/kw9R9Hjcd8
katyperry,"Here's a sneak peek: http://t.co/2AE8fPTRlX. Stay tuned, 🌍🌎🌏!"
katyperry,"🇺🇸USA🇺🇸 If you didn't get to attend the #PrismaticWorldTour, I'm giving you the DOPE chance to see it on March 28th @ 8pm on @EpixHD!"
katyperry,🇮🇹ITALY🇮🇹 WE'RE BACK! (HELLO MILANO) Spent two days in 👼Florence👼 scarfing down your 🍷🍝 &amp;… http://t.co/YTlL36wIvl
katyperry,Nailed it III myassistant http://t.co/XxjqVm3KQB
katyperry,Nailed it II http://t.co/UdSIPkkrxW
katyperry,nailed it http://t.co/kfPzBY4Wab
katyperry,HBD to my flawless friend @rihanna may I bestow this gift of beautiful fan art of us embracing in a… http://t.co/qT1YdsKj4Q
