author,content
justinbieber,By far my best album yet. Not even close https://t.co/4k8xz3fa86
justinbieber,Hi bus https://t.co/3Rl8E0nFaj
justinbieber,My inspiration is what I have gone through and I want to inspire all of u  https://t.co/BXz25BuM1I
justinbieber,Like I said. Of US https://t.co/1eQ070J7gj
justinbieber,Smell it! https://t.co/izmC6QttPO
justinbieber,Me too. Lol https://t.co/ASl4B6ZQ7z
justinbieber,Yes. Can't wait to perform these songs. I made them with that in mind https://t.co/5di2wjaGzj
justinbieber,U might be happy in a week ;) #sorry  https://t.co/iqKmFEEnBe
justinbieber,It's all family and some new people you are gonna be happy about.  https://t.co/4AnxjsdZwl
justinbieber,Thanks for always being there https://t.co/UAAhMpgdAo
justinbieber,So excited. I want you to hear the music https://t.co/aC5e4zVmuN
justinbieber,U will be very happy I promise https://t.co/KZBukQMWFH
justinbieber,We have a lot of work to do but it feels good to know u will have this music soon https://t.co/HNOWv0qBjR
justinbieber,I'm proud of us.  https://t.co/Y7Rir9Uirj
justinbieber,Me too #PreOrderPURPOSE  https://t.co/kE6PLI7MSv
justinbieber,I'm excited for you to hear it  https://t.co/kSGJMXBSMp
justinbieber,U think so ? :) https://t.co/qKTE0258oA
justinbieber,Be happy https://t.co/QUxQe7XpeL
justinbieber,Followed and I hope people will be inspired by the honesty  https://t.co/RWXNJ5wZX0
justinbieber,:) https://t.co/y1fbHPTCoJ
justinbieber,Thanks! https://t.co/JqNfzDElod
justinbieber,Yeah I think u guys will be very happy. #PreOrderPURPOSE  https://t.co/N0uLUzcyUW
justinbieber,Serious? Get on that :) #PreOrderPURPOSE  https://t.co/VFDDmz1B4Q
justinbieber,I'm sure u do https://t.co/AdzvSAwkRS
justinbieber,That's hard. I love them all. Life is worth living means a lot to me. This album is special #PreOrderPURPOSE   https://t.co/zHUR6s3lNM
justinbieber,Who got #PreOrderPURPOSE? Want to talk about the album? Use the hashtag. Let's go
justinbieber,There are A lot more 😆 #PreOrderPURPOSE http://t.co/ZWMJvgSRpV https://t.co/XPrLBV49fR
justinbieber,Gotta love those 19 songs http://t.co/ZWMJvgSRpV #PreOrderPURPOSE http://t.co/yykmgQVMdt
justinbieber,Only way to get the song with me and @ArianaGrande is the #PreOrderPURPOSE http://t.co/ZWMJvgSRpV http://t.co/FuWHyl2qIA
justinbieber,18 new songs... #preorderpurpose http://t.co/ZWMJvgSRpV
justinbieber,It's that time! #preorderpurpose  http://t.co/ZWMJvgSRpV
justinbieber,1 more hour #preorderpurpose
justinbieber,1 hour until #preorderpurpose - u will be happy because made sure a lot of music for great value. Kept those prices down @scooterbraun! Lol
justinbieber,2 hours until #PreOrderPURPOSE
justinbieber,@flatlinebling thanks
justinbieber,The preorder is almost here...... #purpose
justinbieber,http://t.co/kuntEnsfbO
justinbieber,@theplastol then get ready for #nov13
justinbieber,Ok. Preorder Friday. Let's do it. Ok by you @ArianaGrande? #purpose #nov13 #remix #PreOrder http://t.co/Cy0TSsZtRt
justinbieber,@Skrillex we got another one
justinbieber,Teamwork makes the dream work
justinbieber,One month to go.... Been 3 years in the making. #nov13 #purpose http://t.co/Zsi30mnWkD
justinbieber,Who wants to have a preorder this Friday?? Hmmmm #purpose http://t.co/4Fy4U7BhCW
justinbieber,Love this pic. Might need to be next video @Skrillex http://t.co/gUvanzkxI4
justinbieber,"Thank you. So much more to come. #nov13
#purpose http://t.co/UH8Pi24C7G"
justinbieber,Happy thanksgiving
justinbieber,So much more to come. This music.... #purpose #nov13 http://t.co/JP5OzmO2my
justinbieber,@JasonBinn @scooterbraun @DuJourMedia he is aight
justinbieber,@TheRock u are a good man. Not the best dancer but a good man :)
justinbieber,#PURPOSE #NOV13 it is time. #5weeks http://t.co/HCje8mK1nB
justinbieber,Go to my Instagram now. #purpose #nov13 #retna http://t.co/hfITpW1w6C
justinbieber,It's time.... #purpose #retna #nov13
justinbieber,#art #purpose #Retna #nov13 are u ready????? https://t.co/gYJbDKryHJ
justinbieber,Atl I'm coming back. See u at @PowerATL #Power961JingleBall on 12/17 #iHeartRadio http://t.co/Qkrh4230Wg
justinbieber,#5weeks #purpose
justinbieber,#EMABiggestFansJustinBieber
justinbieber,#5weeks
justinbieber,Here it is. Robbie Keane and the Irish lads listening to #WhatDoYouMean after the victory http://t.co/SsrWOKconw
justinbieber,Love to my brother Keano and the Irish squad on a big win today. Got this vid of them listening to #WhatDoYouMean after the win. Love it.
justinbieber,@edsheeran it was delicious lol https://t.co/xhXOs0dqbs
justinbieber,Gravity is working against me https://t.co/l6u4FGoWaM
justinbieber,So excited for you all to hear this music. #purpose #nov13
justinbieber,@elvisduran thanks Elvis
justinbieber,#6weeks #nov13 http://t.co/zspENFhV5S
justinbieber,#6weeks http://t.co/4r8v0kxzjk
justinbieber,#6weeks http://t.co/H74LcGie4A
justinbieber,Dope #WhatDoYouMean http://t.co/zIEY6DtA6e
justinbieber,Skate sesh in Sydney with my new bud Ethan http://t.co/DwmTeEp2Rl
justinbieber,6 weeks
justinbieber,@TotesFacts that is what is all about
justinbieber,Good feeling singing this again  https://t.co/WrCncQieME
justinbieber,Ball is life @MichaelRapaport https://t.co/TEi2sgvmHf
justinbieber,Lol https://t.co/6mU3uUbx5t
justinbieber,Over 100 million views... Thank you #WhatDoYouMean http://t.co/kuntEnsfbO
justinbieber,Need you the most https://t.co/xyiokcAM3q
justinbieber,Love u too https://t.co/SL9YLY6eKL
justinbieber,See everyone this morning on #bieberisland. Live on @sunriseon7 @kyleandjackieo from 6am http://t.co/N2ZBUj4otm
justinbieber,Live love and laugh. Thanks
justinbieber,@kidrauhlsfahlo thanks. Working hard and happy to be sharing it
justinbieber,I liked this interview. Cool guy. I should of just listened :)  https://t.co/7pbpjrKZF0
justinbieber,It was funny lol https://t.co/Z9d21sgkSV
justinbieber,Great meeting the kids of make a wish here. Love u guys so much http://t.co/cmogfZ9SI7
justinbieber,@Smallzy lol
justinbieber,on the cover of @ComplexMag oct/nov 2015. thanks @jlapuma http://t.co/x750Nn4w9T http://t.co/JYVQdHaQrE
justinbieber,@SarahBol @FoxFM love it
justinbieber,@FoxFM see u soon :)
justinbieber,#hittheroof
justinbieber,See u soon. #hitherto of http://t.co/fAi8w7002F
justinbieber,Loving Australia. I've missed this place. Thanks for the welcome
justinbieber,Throwback https://t.co/sI8IYdEjul
justinbieber,#WhatDoYouMean http://t.co/guDqrRXFb8
justinbieber,Headed to Oz
justinbieber,Solid night in the studio. Almost done :) #nov13
justinbieber,It's all about the music :)
justinbieber,Best trip ever @chrisburkard @RoryKramer @joshmehl #iceland we love you
justinbieber,Questioning my manager choice @scooterbraun lol https://t.co/wpUyxQBpjF
justinbieber,Thinking https://t.co/i75pE2D6es
justinbieber,@InTheJon @samandude @ZoeKravitz get it
justinbieber,@1045CHUMFM best trip
justinbieber,@CHVRCHES great job
justinbieber,http://t.co/37n0UmV63f
justinbieber,#nov13 we are back
justinbieber,@smokey_robinson thank you. Honored sir.
justinbieber,Today was an amazing day
justinbieber,Thank you. It is very appreciated. More to come. #whatdoyoumean  http://t.co/guDqrRG3My
justinbieber,@ledbettercarly not right how u and others in the media will twist and write a headline to hurt others with no accountability. I'm a person
justinbieber,Who wants this music?
justinbieber,Happy birthday Bill Murray https://t.co/YCpHJ8KdJF
justinbieber,Congrats @scooterbraun on another season of @ScorpionCBS starting tonight. Might have to make a cameo ;) good luck
justinbieber,Today is an amazing day
justinbieber,Let's all join the UN today and spread peace together through forgiveness. #ForgiveForPeace
justinbieber,Vocals
justinbieber,Women's hats boys trip https://t.co/FTTLPTuLsv
justinbieber,"@ArianaGrande saw the mashup.
Loved it. Thanks"
justinbieber,Everything is better #withdankanter lol. Thank you Paris http://t.co/J3y6fxOIF9
justinbieber,Time to finish this album
justinbieber,On my girl @AlliSimpson’s show on @RadioDisney tonight. Listen at 6p PT/9p ET @CodySimpson I show u love bro
justinbieber,U guys keep asking so the name of the app I used in my Instagram yesterday is The Camcorder and this is the link http://t.co/Bs4k2fGxXu :)
justinbieber,@MartinGarrix my bro http://t.co/Nnhn9yRj2Z
justinbieber,@RihSnapchat @rihanna :)
justinbieber,Performing on @GrdJournal in France tonight. #WhatDoYouMean
justinbieber,Still #1. Thanks so much. #whatdoyoumean means a lot :) http://t.co/cBCrNNhooP
justinbieber,@MartinGarrix great times. It's all about the music
justinbieber,"thanks @mtvema :) http://t.co/E8QglD0cqi
#EMABiggestFansJustinBieber http://t.co/0jK3hCHEvR"
justinbieber,I'm about that #lakelife http://t.co/gVJahBIfhU
justinbieber,#whatdoyoumean https://t.co/4aSGzNZuR4
justinbieber,@biebersantics :)
justinbieber,Proud of u @MadisonElleBeer #AllForLove http://t.co/VtvKaZKlj4 good luck!
justinbieber,@MartinGarrix woooohoooo
justinbieber,Today is a good day
justinbieber,. @MadisonElleBeer @JackAndJackReal you better bring it young ones :) #AllForLove
justinbieber,Can't wait to get back on the road. Pre-order the new album to get early access to tix http://t.co/OhPlbQuGkW http://t.co/efk7cF7nsX
justinbieber,Make every day you wake up the best day ever. #lakelife #whatdoyoumean @RoryKramer http://t.co/gVJahBIfhU
justinbieber,http://t.co/2QTsiCEETG #lakelife
justinbieber,Great day in the UK
justinbieber,@imshivie mine too :)
justinbieber,@ShawnMendes anytime
justinbieber,Checked out the music. Way to go buddy. @ShawnMendes #Canadians https://t.co/1WdiLKpJUV
justinbieber,This @CamcorderApp is dope https://t.co/Bkm0BXNd9d
justinbieber,#whatdoyoumean  http://t.co/guDqrRG3My
justinbieber,I ask myself... Where are U now?
justinbieber,@MTVNews @halsey I like it
justinbieber,@cauetofficiel @NRJhitmusiconly lol
justinbieber,@theweeknd proud of us Canadian boys! Good hang the other night. Congrats my friend
justinbieber,@dankanter I love playing with you. #withdankanter #whatdoyoumean
justinbieber,@QuentinMonot good meeting you
justinbieber,On my way @NRJhitmusiconly Paris
justinbieber,I love Paris
justinbieber,@RobSzymoniak thanks for having me
justinbieber,Canadians in Germany :) @bryanadams http://t.co/aaiBv4lIvQ
justinbieber,Show me your favorite clips from the #WhatDoYouMean video Watch: https://t.co/fYSyTUSR9K #whipclip http://t.co/KtkNSIk7ZR
justinbieber,@bryanadams great times.
justinbieber,@theellenshow lol http://t.co/7rcCb9ojKY
justinbieber,Heading to @NRJhitmusiconly in Berlin. Heard it's crazy. Let's go
justinbieber,@mtvema thank you. Maybe I will come :)
justinbieber,@dankanter is a rockstar
justinbieber,2 nominations. Thanks @nrjmusicawards http://t.co/ickAF6r9fR
justinbieber,Back home I'm back on @TheEllenShow tomorrow https://t.co/mbVdPUfcrK
justinbieber,Hello Germany https://t.co/Pi3yZMksxz
justinbieber,#WhatDoYouMeanMusicVideo http://t.co/QrBU2yB7CB
justinbieber,This is why I love this dude @Skrillex https://t.co/WVP7IWHABI
justinbieber,Europe I've missed you. #WhatDoYouMean
justinbieber,@billboard @theweeknd Canada
justinbieber,"Still #1. Thank you. #WhatDoYouMean
https://t.co/J1cBhkvlT7"
justinbieber,Back to work.
justinbieber,Great times @diplo haha http://t.co/42vzWIci6t
justinbieber,@diplo @Skrillex @CraigDavid huge fan. Honored https://t.co/xmImr04vEQ
justinbieber,"Like always, I’m supporting @FloydMayweather tonight live on PPV. Get the fight here: http://t.co/19MrWCy56q.

#MayweatherBerto"
justinbieber,@think_it_up  @KaceyMusgraves thanks #giveback
justinbieber,When @TheEllenShow needs a gardener I'm there :) http://t.co/0CZTObbp7W
justinbieber,Lol https://t.co/4PjeqESpgN
justinbieber,This was the best performance @TODAYshow thanks http://t.co/9d6OKFaUAF
justinbieber,Jb loves the kids. Lol. Honored to find out I'm the first solo @TigerBeatNow cover ever. on stands 9/15. Thanks. http://t.co/jEuAjWJ2r6
justinbieber,#whatdoyoumean? http://t.co/guDqrRXFb8
justinbieber,Pre-order an autographed album from my store… up at Def Jam signing stuff today! http://t.co/6GtMjefkto http://t.co/Br9CTAk7d9
justinbieber,Happy to be supporting a great cause tomorrow. Watch @think_it_up live tomorrow Sept 11 at 8/7CT #thinkitup
justinbieber,@ProjectoHelpJB something
justinbieber,@makeawish thanks
justinbieber,The knee slide http://t.co/pgzTDgdnaD
justinbieber,Lol
justinbieber,@swiftskloss slaying
justinbieber,Uk and Europe I might be seeing you sooner than you think. #WhatDoYouMean
justinbieber,Thanks to everyone for today. @TODAYshow thanks. Best show was the after show... And...
justinbieber,@chancetherapper haha. Thanks bro
justinbieber,@NaughtyNiceRob best part of the show was the after show :)
justinbieber,Ok. @TODAYshow #BieberTODAY
justinbieber,Who is coming tomorrow? #BieberTODAY https://t.co/DPbNCh5ODx
justinbieber,bts of the #whatdoyoumean video. #mycalvins @calvinklein http://t.co/ZYPPx98ZFt
justinbieber,@businessinsider thanks for the kind words
justinbieber,@Much @theweeknd @billboard Canadians taking over :)
justinbieber,@Spotify thanks
justinbieber,@wendywild  @1035KTU thanks
justinbieber,@MadisonElleBeer I see u :) #AllForLove9DAYS
justinbieber,Who is coming tomorrow for the free show in Nyc!? @TODAYshow #BieberTODAY http://t.co/f7GvqzyqIg
justinbieber,@TheEllenShow anything for you. Love u
justinbieber,Thanks for breaking the spotify record and making us #1. As promised #WhatDoYouMean acoustic :) https://t.co/bTFKGzUl8z #kidrauhl
justinbieber,Studio work
justinbieber,Keeping it about what is important https://t.co/ka1vZ8mbMI #giveback #whereIRead
justinbieber,Thank you #mybeliebers https://t.co/8uDTCoC61i
justinbieber,It's back to being about the music :) #whatdoyoumean
justinbieber,@billboard :) thanks. Thank you #beliebers love you
justinbieber,Today Show this Thursday  https://t.co/ZFlyYQYAzP
justinbieber,@TIME it happens
justinbieber,Help my friends at @PencilsOfPromis spread the word for 250 million kids around the world who can't read or write. #WhereIRead
justinbieber,@TheEllenShow hmmmmm
justinbieber,@scooterbraun @SteveAngello lol
justinbieber,@EmpireState07 :)
justinbieber,@TODAYshow who is coming? :) #WhatDoYouMean
justinbieber,Classic  https://t.co/2LVHJe2bia
justinbieber,Lol https://t.co/Ztp2Qyx9vK
justinbieber,Thank you https://t.co/5pE2p8cIXZ
justinbieber,@TheEllenShow miss u
justinbieber,@ibieberauhlls he's aight
justinbieber,about to be on #MoneyPizzaRespect w/ @FatJew on @beats1 @applemusic at 3pm
justinbieber,Good times https://t.co/vCnfFhuIHz
justinbieber,:) thanks http://t.co/guDqrRG3My
justinbieber,@SaturdayOnline thanks
justinbieber,@MTV and they made mine
justinbieber,@halsey thanks
justinbieber,Small town living is the best
justinbieber,@iambeckyg thanks
justinbieber,@billboard that's because they are the best. Stuck with me. Love my #beliebers
justinbieber,@officialcharts thank you UK. See u soon
justinbieber,@Scooterbraun @AllisonKaye winning! Lol. #team
justinbieber,Thank you. Means a lot http://t.co/VduloM2x2w
justinbieber,Thank you http://t.co/soUiNFDlbJ
justinbieber,#whatDoYouMean http://t.co/guDqrRG3My
justinbieber,@TODAYshow :)
justinbieber,Here is the special performance of #whatdoyoumean with @theroots on @FallonTonight last night. https://t.co/Wyo9c8VeuP
justinbieber,Took us 5 years but the drum off is back! Lol. Thanks @questlove @FallonTonight http://t.co/23Xhx80HDb
justinbieber,Fun interview with @jimmyfallon http://t.co/h0Fcts669t
justinbieber,How do you get to award shows? Lol. @FallonTonight http://t.co/aGdyr2KNqI
justinbieber,Good news. In September I'm coming back to Australia for #whatdoyoumean. Get ready :)
justinbieber,One of the best interviews and fun performances. Thanks @jimmyfallon and @theroots and @FallonTonight
justinbieber,Rehearsal for @FallonTonight tonight http://t.co/nvt5pnm1Bq
justinbieber,made an acoustic #whatdoyoumean video for u. stream to unlock on @spotify http://t.co/DtGP4a3J4h http://t.co/BR5HzZwZSI
justinbieber,@victoriabeckham love a good crepe
justinbieber,@FallonTonight nice stache lol
justinbieber,Song of the week http://t.co/77f07oKVso
justinbieber,http://t.co/cBCrNNyZNp
justinbieber,Heading to Nyc to perform #WhatDoYouMean and talk with my buddy @jimmyfallon on @FallonTonight
justinbieber,@FallonTonight see u tomorrow
justinbieber,#WhatDoYouMean is... http://t.co/cBCrNNhooP
justinbieber,@ZachSang1 good talking buddy. See u soon. Thanks. This music is gonna be great :)
justinbieber,Have you figured it out yet?  http://t.co/guDqrRG3My
justinbieber,@KISS985BUFFALO is it now?
justinbieber,send me ur lip sync and dance videos for #whatdoyoumean. Me and @RoryKramer are making a viral. Tag #whatdoyoumeanviral on YouTube
justinbieber,@officialcharts thanks UK. This would be very cool. See u soon. We got plans :)
justinbieber,Good morning http://t.co/guDqrRG3My
justinbieber,We did it. This is @RyanSeacrest favorite song to sing along with --- http://t.co/guDqrRG3My we finally made it :)
justinbieber,What is your favorite part? #WhatDoYouMeanMusicVideo http://t.co/N7PFqMcWAK http://t.co/TefM03wI1f
justinbieber,#whatdoyoumean music video - watch here -  http://t.co/N7PFqMcWAK http://t.co/miDp3yAzeS
justinbieber,Hey @ZachSang1 sorry I couldn't make it to the studio today but I'll be there tomorrow. Tell the Gang I say hi #BieberandTheGang thanks
justinbieber,Good luck @toddyrockstar on your new @mtv show tonight and thanks for your #WhatDoYouMean countdown pic.
justinbieber,Last night was crazy. Love u guys #VMAs http://t.co/PTmgrWZ5Pq
justinbieber,#whatdoyoumeanmusicvideo  http://t.co/kuntEnaDNe http://t.co/NpJIw8vXWv
justinbieber,Have u seen the official video yet for #WhatDoYouMean? http://t.co/kuntEnaDNe
justinbieber,Thanks for always making me smile
justinbieber,#WhatDoYouMeanMusicVideo http://t.co/kuntEnaDNe
justinbieber,#WhatDoYouMeanMusicVideo http://t.co/N7PFqMcWAK
justinbieber,http://t.co/N7PFqMcWAK
justinbieber,Enjoy the show. After the #WhatDoYouMean music video goes live! http://t.co/N7PFqMcWAK http://t.co/O3UBRa4Fow
justinbieber,Here we go. Good luck @MileyCyrus #VMAs
justinbieber,Almost that time... #VMAs #WhatDoYouMean
justinbieber,It's time. #VMAs #WhatDoYouMean? http://t.co/IBvB1IggYy
justinbieber,@scrappy most of the time?!?! Lol
justinbieber,Britney I'm back. #vmas #WhatDoYouMean? Part 2 http://t.co/ixPjYYnInY
justinbieber,Tonight. #vmas with these guys. #WhatDoYouMean part 1 :) http://t.co/j3k593BRvr
justinbieber,Over 12 million views on a lyric video. Official video tonight after #vmas. #whatdoyoumean? http://t.co/jGfZEtSwww
justinbieber,"iTunes  http://t.co/cBCrNNhooP
Spotify http://t.co/guDqrRG3My
YouTube http://t.co/wMdFQNYMye http://t.co/kDYjL3vmtA"
justinbieber,"What Do You Mean??? :)
http://t.co/guDqrRG3My"
justinbieber,@scooterbraun :)
justinbieber,#vmas tomorrow #WhatDoYouMean http://t.co/UMGKMYISzj
justinbieber,Happy birthday MJ! #RIP
justinbieber,Saw this in the street. Very cool. Humbled and grateful. #WhatDoYouMean thanks http://t.co/x9WPMv5V3A
justinbieber,Wow. Thanks http://t.co/jGfZEtSwww
justinbieber,Last day of rehearsals for vmas. Who got #whatdoyoumean? http://t.co/cBCrNNhooP
justinbieber,Have you seen what @RyanSheckler and I made? Over 7 million views in less than 24 hours. http://t.co/jGfZEtSwww
justinbieber,#whatdoyoumean? http://t.co/cBCrNNhooP
justinbieber,Great rehearsals. Tired but excited. #VMAs #WhatDoYouMean
justinbieber,yep. new album coming november 13th. pre-order on my store to unlock the album art http://t.co/0FXTg8nuOP http://t.co/LAX5nmoIaa
justinbieber,"I'm overwhelmed, humbled, and grateful. I didn't know how you would all accept me. Thank you. #WhatDoYouMean thank you."
justinbieber,you got the song &amp; the lyric video. Now the #whatdoyoumean music video comes out on @vevo 11pm est on sun after #VMAs http://t.co/MOIGdj1zKp
justinbieber,Finally!! get #whatdoyoumean on @applemusic now. Let's take it to the top!! Good to be back:) http://t.co/cBCrNNhooP http://t.co/vWPrvmNMU4
justinbieber,@AppleMusic where r u now???? @iTunes ??? #WhatDoYouMean
justinbieber,#whatdoyoumean lyric video with the legend my boy @ryansheckler.. watch til end ;) @vevo http://t.co/Ts6b0cfQxQ http://t.co/85bOxxyKcR
justinbieber,i'm back. #whatdoyoumean on @spotify now. http://t.co/guDqrRG3My http://t.co/U9vKVTaI8I
justinbieber,It has always been about us. I love you. Here we go. #whatdoyoumean #5 minutes #mybeliebers http://t.co/mYRIIaRU7E
justinbieber,#30minutes #WhatDoYouMean? http://t.co/gxK6JgWSx5
justinbieber,1 http://t.co/hfmHLya4Cd
justinbieber,2 http://t.co/Bc8s9T9tuB
justinbieber,3 http://t.co/vheKdLe0bi
justinbieber,4 http://t.co/uI6vwweT8F
justinbieber,#5hours #WhatDoYouMean http://t.co/RuZi80tKtL
justinbieber,Thanks :) http://t.co/yA3N3z3Up9
justinbieber,#6HOURS #WhatDoYouMean? http://t.co/kPL9bAefbC
justinbieber,@belieberbabes thanks
justinbieber,Are you ready? #7hours #WhatDoYouMean?
justinbieber,What Do You Mean? Almost there @RyanSheckler let's go. Countdown http://t.co/6KeTDjYsMH
justinbieber,10 hours to go. Worldwide release #WhatDoYouMean. @britneyspears is ready :) http://t.co/6fGZnFzqSN
justinbieber,What do you mean? My girl @MarthaStewart #1Day http://t.co/Ft4D4tuDuB
justinbieber,see all of u and I appreciate and love u. It's about the music again :) love #mybeliebers #1day #whatdoyoumean thanks http://t.co/2TA7zFfcpR
justinbieber,WHAT DO YOU MEAN? @Skrillex #1Day it's time http://t.co/lS6oSL9mfd
justinbieber,Everyone should listen to @AlecBaldwin. he knows what he is talking about. #1day #whatdoyoumean ;) http://t.co/2tpZbL0rJ7
justinbieber,Everyone is ready. @rorykramer run it! #1day #whatdoyoumean? http://t.co/PvMlMOSQwX
justinbieber,I love this dog! Thanks @marniethedog #1day #whatdoyoumean http://t.co/s7BQv4uCpL
justinbieber,:) #1Day http://t.co/r45LLP7NnQ
justinbieber,Are you ready? #WhatDoYouMean #VMAs I'm back :) http://t.co/MKAPEdu9jx
justinbieber,Thanks @brooklynbeckham http://t.co/hdrKkwXaHv
justinbieber,What Do You Mean? @MileyCyrus #2days see you Sunday #VMAs http://t.co/5VgeIg2ugJ
justinbieber,I'm back. #WhatDoYouMean #VMAs @MTV http://t.co/kvdVC8IvLN
justinbieber,Only @mileycyrus. Lol. It's true. I'm performing on the #vmas!! #bieberisback :) http://t.co/vMBxudvSul
justinbieber,Thanks @mileycyrus lol. #2days #whatdoyoumean oh and one more thing.... http://t.co/3hMJfS77Fs
justinbieber,@Christian_Zamo lol
justinbieber,@Kaneshow thanks guys #2days
justinbieber,Love my brother for life @KevinHart4real . What Do You Mean man!!!??? :) #2days to go. #whatdoyoumean http://t.co/T5silxid73
justinbieber,"This is creative. Thanks @toddyrockstar. #2days
What Do You Mean? http://t.co/e3rf54PsQx"
justinbieber,"LEGEND! @IamStevenT #2Days
#WhatDoYouMean 48 hours to go! http://t.co/M10FLKucrF"
justinbieber,Lol. Love you bro. @officialjaden What Do You Mean? #batman #2Days http://t.co/krJUNGzXJu
justinbieber,Yep @jiffpom knows. What Do You Mean? #2Days http://t.co/jbGid1nI4j
justinbieber,What Do You Mean? @FLAGALine #2Days http://t.co/n261xch11w
justinbieber,#2Days http://t.co/lhdvJSF31p
justinbieber,Working @NickDeMoura
justinbieber,"I see u @BigBoy . #3Days
#WhatDoYouMean http://t.co/xJ0NUpdchO"
justinbieber,Fellow Canadian @michaelbuble thanks. #3Days #WhatDoYouMean http://t.co/5wx4eH38a1
justinbieber,3 days left ain't right without my guy @CP3. Thanks Chris. #3days #WhatDoYouMean http://t.co/mpKpuTvZPm
justinbieber,Now the paps know. Lol. #3days #WhatDoYouMean http://t.co/thf8c9Ld43
justinbieber,@joe_termini lol
justinbieber,What Do You Mean? @mark_wahlberg knows #3days http://t.co/0vH0CGOufA
justinbieber,#3days http://t.co/vStpZK8Sv7
justinbieber,"This song is going worldwide in #3days. See u soon France! @cauetofficiel
@NRJHitMusicOnly What Do You Mean? http://t.co/frWcgwRxcK"
justinbieber,I get so nervous in interviews lol. @Skrillex @diplo love u guys. This album is gonna be amazing! http://t.co/2UHUTwhOR0
justinbieber,Got in time. Thanks @CodySimpson but soon it will be 3 :) #WhatDoYouMean? http://t.co/TIaH9m14sH
justinbieber,Talked about some real stuff with the @ElvisDuranShow . Listen on Friday. #4Days what do you mean? :)
justinbieber,Almost famous!! Thanks so much Kate! https://t.co/6Cm4B6qIWl
justinbieber,This is a MAJOR news story!! @kingsthings What Do You Mean? #4days https://t.co/ZXPgk7AFdK
justinbieber,Thanks @jasonderulo. I think @dankanter was in that crowd. What Do You Mean? #4days http://t.co/ExYSFbW97n
justinbieber,U know I love country. Thanks @littlebigtown . What Do You Mean. #4days http://t.co/30Gq41l0V1
justinbieber,Today is a beautiful day. On my way to see the @ElvisDuranShow. #4days to go http://t.co/kumdHlPIIE
justinbieber,@Skrillex good times. Now let's finish this album :)
justinbieber,Had fun tonight!!! Thanks @billboard https://t.co/uzRwNJhIaQ
justinbieber,That felt good. We are back. #5Days
justinbieber,@Skrillex where u at?
justinbieber,Going to watch @ToriKelly with @AllisonKaye because she loves tori more than me 😩lol
justinbieber,Great soundcheck. See everyone tonight at @billboard #Hot100Fest  with my brother @Skrillex. U are not ready
justinbieber,I know that song :) What Do You Mean? #5days to go @kendalljenner thanks http://t.co/gHsDsEesB9
justinbieber,What Do You Mean? @KendallJenner #5Days http://t.co/ewaw47Wiih
justinbieber,I told you he was excited. What do you mean? @RedHourBen #5Days http://t.co/liDUJWebaB
justinbieber,So @RedHourBen is really excited. What do you mean? #5Days http://t.co/4pzNS1j2zi
justinbieber,What do you mean? @RedHourBen #5Days http://t.co/zcUuZhqqfv
justinbieber,It's a beautiful Sunday and my friend @joelhouston and @hillsongunited know we got #5days until #whatdoyoumean :) http://t.co/GqeRz2bMAT
justinbieber,#5Days http://t.co/qsGFKPMugO
justinbieber,Guess what.....
justinbieber,Not sure if I can perform today. Not sure if the glutes are firing. Lol. Need the glutes to be firing! #imawake
justinbieber,Nyc @billboard with @Skrillex
justinbieber,Just got word #bieberroast is re-airing on @comedycentral in the next hour. Damn you @KevinHart4real lol. Love u bro
justinbieber,And don't worry it's day 6 but I'm saving my brother @drake for something special. #family
justinbieber,What Do You Mean? @tyleroakley #6days http://t.co/AWwe7WouHN
justinbieber,Btw now u have the #whatdoyoumean lyrics.. send me what u think it'll sound like
justinbieber,Thanks @elvisduran. See u Monday. @elvisduranshow what do you mean? @Z100NewYork #6days http://t.co/OPFOlF1xom
justinbieber,This is Worldwide. What Do You Mean? @IBGDRGN #6days http://t.co/7uR18hH8JP
justinbieber,Hahahaha. What Do You Mean? @kingbach @anwar #6days http://t.co/MpCynDcpXn
justinbieber,#6Days http://t.co/zmlFV0UHDg
justinbieber,I do look forward to seeing everyone in Jones beach with @Skrillex on Sunday. Thanks and #6Days
justinbieber,I look forward to coming back to Montreal in the future to do a proper show but I will not be able to attend 2day due to this breach. Thanks
justinbieber,Montreal due to the promoter of today's event breaking his contract and lying I will not be able to attend today's event. I'm sorry
justinbieber,What Do You Mean? Chris Martin from @coldplay legend thanks #7days http://t.co/IR3z4yxEQW
justinbieber,Amazing album out now by @carlyraejepsen and she loves #WhatDoYouMean http://t.co/DJ4gsCF435
justinbieber,I see u @GiGiHadid thanks #WhatDoYouMean #7days http://t.co/0cVRMqdQAF
justinbieber,#7days http://t.co/rSog861fLF
justinbieber,good work.. here's the #whatdoyoumean lyrics u found  http://t.co/ZW5b2loGdQ
justinbieber,The lyric video for #WhatDoYouMean is sick @RyanSheckler
justinbieber,@MikeMcGill_ honored
justinbieber,proud of you @carlyraejepsen.. album is incredible. congrats http://t.co/hisIosgVv3 http://t.co/CTy4gG3HWL
justinbieber,And yes going on 26 hours and still shooting this video.....tired. #WhatDoYouMean
justinbieber,What Do You Mean? @theellenshow #8days she has always been there for me. Love Ellen. See you soon. http://t.co/4KhZmK3GlY
