author,content
rihanna,#DECEMBERissue #ELLE @ellemagazine http://t.co/J8ipSlyaKV
rihanna,Check out more from my @ellemagazine shoot at http://t.co/KLaiEzmLA1 #ELLEcoverstory http://t.co/mWuaaJX2FU
rihanna,My @ellemagazine COVER!! On stands in select cities Nov. 11 &amp; US nationwide Nov. 18. Preview the issue… http://t.co/m66VtN6UEC
rihanna,Don't front http://t.co/zgxrywkoOt
rihanna,:( http://t.co/l0s88uwsQF
rihanna,"For the ROGUE ladies, my new fragrance #ROGUELOVE is coming your way soon!! #ROGUESEASON http://t.co/wVlIm6Ff9A"
rihanna,late$t new$ #2pacback http://t.co/TRqlrn3WgJ
rihanna,#RIHunited #badgalback instagram http://t.co/KbfbbynmwH
rihanna,Hellurrr #badgalback http://t.co/zQnqOAAQyu
rihanna,Teenage. Mutant. Nigga. Turtle$ http://t.co/yPu5Fuu4Vw
rihanna,Happy Hallow wein! #RIHphael http://t.co/mU2fEIZJZ0
rihanna,Mean. Green. Halloween http://t.co/iNCQOODkBm
rihanna,Tonight I’m presenting the #amfARInspiration Award to my friend @Tom_Ford. His commitment to @amfAR is truly inspirational.
rihanna,$neakah Creepah http://t.co/ZnX7MuuGop
rihanna,Thank you Atlanta for coming out to celebrate the launch of my very first male fragrance #ROGUEMAN with me! 1Love http://t.co/DoCIKhTtq5
rihanna,"Atlanta, if you haven’t already, head to @Macys Lenox Sq. &amp; pick up #ROGUEMAN to meet me TODAY at 3PM!"
rihanna,ATL behavior!!! #touchdown http://t.co/AqazPchz2n
rihanna,Atlanta’s going #Rogue w/ me today to celebrate the launch of my first men’s fragrance #ROGUEMAN!!!! Will you be there? @Macys
rihanna,"Atlanta, who’s coming down to celebrate #ROGUEMAN w/ me at @Macys Lenox Sq. on Sat. 10/25 at 3PM? http://t.co/Box2gy4peV"
rihanna,Atlanta Navy! Come see me at @Macys Lenox Sq. THIS SATURDAY 10/25 at 3PM to celebrate the launch of #ROGUEMAN. http://t.co/Box2gy4peV
rihanna,I miss my trappin' pahtna!!! @melissaforde11 where art thou? http://t.co/YHxFJn0jb8
rihanna,Happy Sunday from #Majesty http://t.co/wGJG9WyyiJ
rihanna,"They say women shouldn't make men's fragrance... I say, we make men wear fragrance! #ROGUEMAN http://t.co/qXYWyEn9QV"
rihanna,#ROGUEMAN ---&gt; http://t.co/BpCGF9n4uP
rihanna,Your first male fragrance is finally here! A dream come true for me! I'm so happy to present this to you handsome men http://t.co/0vvVkQVwQv
rihanna,http://t.co/BpCGF9n4uP http://t.co/dC5hKTDoiw
rihanna,It’s time to go ROGUE! #ROGUEMAN is available now at select Macy's and http://t.co/NnYovQEGrX: http://t.co/BpCGF9n4uP
rihanna,#NavyRDie doe
rihanna,Mawnin'
rihanna,I ain't got no type...bad bitches is the only thing that I like
rihanna,@MANUELCAV http://t.co/AHEenegafN
rihanna,@WontonSan $0Rb€t€
rihanna,My. Kinda. Knight. http://t.co/tVLHA33O1p
rihanna,#ghetto #TrapStaR http://t.co/fA2dfzgs7g
rihanna,#bored http://t.co/kwTEVrVOYy
rihanna,:) http://t.co/aV1IasFWGu
rihanna,“@Cappadonna: Purge. Like. Fun. With a couple of my faves....  #aboutlastnight #Universal  http://t.co/kObShLDVxN” ah ah ah!!!!
rihanna,"If you really know, then you know! On my O. Pope shit! http://t.co/lwdRAgBUFt"
rihanna,“@PhuckMarqy: I can't even sleep with the thought of new music coming out soon.” Me errr night
rihanna,To God be the glory!!! I thank Him for choosing us to be together! Y'all been da realest!!! #NavyRDie
rihanna,"Burning candles inside of the studio, rappin n prayin... http://t.co/sll5FbRDCT"
rihanna,@JennnRosales tryna escape my $elfies Ha http://t.co/wA6WFyX0TI
rihanna,#HunterShawty #StudioShawty #NavyShawty http://t.co/V1EgvAjoID
rihanna,#TweetOfTheDay “@starstunning: Bitches be slicing bread instead of putting out an album every year http://t.co/T0eBxkkYZa”
rihanna,"Excited 2 perform at #TheConcertforValor in honor of America's veterans &amp; their families on 11/11. Airs live from Washington, DC on @HBO."
rihanna,The audacity...
rihanna,"CBS you pulled my song last week, now you wanna slide it back in this Thursday? NO, Fuck you! Y'all are sad for penalizing me for this."
rihanna,her. maje$ty. X heauxm on the pj http://t.co/lsKWPrCMAU
rihanna,Island galz http://t.co/EJW48Wj6l1
rihanna,Look who came by to see her Aunty OhNaNa at my photoshoot today http://t.co/AQfSfLgrAf
rihanna,#Tush @TushMagazine http://t.co/08V8UsuaPQ
rihanna,http://t.co/C1OGbgDdLv
rihanna,#Tush @TushMagazine http://t.co/Nyl3rTrGiI
rihanna,#Tush http://t.co/dHDUxLwDYp
rihanna,#Tush http://t.co/ZryW0g2y3g
rihanna,#Tush http://t.co/BV0ozpltnP
rihanna,#Tush http://t.co/H8aPztP2Nv
rihanna,#Tush http://t.co/aieOoq4LjI
rihanna,#Tush http://t.co/rmgQNxWAqg
rihanna,#Tush http://t.co/8kY1Zte9ty
rihanna,#Tush http://t.co/Wdxsw9UbPM
rihanna,#Tush http://t.co/SjhSdRV3nQ
rihanna,#Tush http://t.co/MUUUdzwIey
rihanna,#Tush http://t.co/sFRGAHLxF5
rihanna,#Tush http://t.co/JsBDMNVhZj
rihanna,My first ever #TUSHmagazine cover!! http://t.co/49cmQtEfz8
rihanna,My new @maccosmetics #VivaGlam is avail NOW in North America http://t.co/vpEx67tOyb &amp; globally later this month. Sales go to @macaidsfund
rihanna,Stay ahead of the trend this fall season with the new MACxRiRi collaboration #VivaGlamRihanna2 http://t.co/02gUfWr4c7 http://t.co/rHNWFQ2L1Q
rihanna,#MACgirlMONDAY #VIVAGLAMRihanna http://t.co/6SoeT7eaVw
rihanna,#VivaGlamRihanna behind the scenes http://t.co/fiwyvfDXVI
rihanna,My second #VIVAGLAMRihanna installation is released TODAY!!! Get it as soon as we're LIVE online at http://t.co/02gUfWr4c7   #MACgirlMONDAY
rihanna,#MACgirlMONDAY #VivaGlamRihanna
rihanna,#NYFW #Altuzarra @MelOttenberg http://t.co/U5Pc0dCgMn
rihanna,:) http://t.co/FQ3gMusE2e
rihanna,#NYFW #AlexanderWANG #babydoll http://t.co/JxmcaNaukv
rihanna,#NYFW #AdamSellman http://t.co/IdD71W3mW0
rihanna,Cozy http://t.co/CjjZlhQsYd
rihanna,Please keep Joan Rivers in your prayers
rihanna,To God be the Glory #MusicOfTheSun
rihanna,"Thanks to all of you who've supported me throughout the years! I cant believe, already 9 yrs! I owe it to you man. http://t.co/AyGZDXkaS2"
rihanna,“@RocNation: @Rihanna debut album Music of the Sun came out 9 years ago today. http://t.co/AAuIfiXYVq”
rihanna,http://t.co/60J63BIkBp
rihanna,Went snorkeling by old pirate caves http://t.co/IWRhkUf4xF
rihanna,0_0 http://t.co/Wwz11ISvFn
rihanna,Sailed up to an active volcano for dinner #bucketlistshit http://t.co/gOspa8ZQ40
rihanna,sun. set. http://t.co/LJwnTnRjqo
rihanna,sun. down. http://t.co/b10AAn1QM2
rihanna,@ciarrap :) http://t.co/Zc5rEDM3U3
rihanna,Correction: Leela James- A Change is Gonna Come (sober tweet)
rihanna,Thank you for bringing me heauxm with you @Eminem #DETROIT You were the best to perform to! No better place to close #TheMonsterTour
rihanna,I got so much love for the D!!! http://t.co/J1JgZ13w7J
rihanna,She thinks my arm is a hammock http://t.co/YKAl3qOmmT
rihanna,Cartoon$ http://t.co/4gGL8Z4EOG
rihanna,$hady http://t.co/hDDOe8Q1mY
rihanna,Teaching Her Majesty selfie faces http://t.co/xcge5EDsqX
rihanna,:) http://t.co/jwDgCHGMPY
rihanna,Rude gal dem http://t.co/Y4IgSruaqw
rihanna,#HerMajesty #AuntyOhNaNa http://t.co/9olfcnBRBQ
rihanna,Her Maje$ty at Cozy Cuts #AuntyOhNaNa http://t.co/5GrFqLEnuz
rihanna,Took Her Maje$ty to get her ears pierced today http://t.co/XKPiEuEe52
rihanna,http://t.co/I9s1IVqa5r
rihanna,NYC come out + support @RobinsonCano + @CC_Sabathia’s charities w/me Thurs night at @BarclaysCenter. Get tix: http://t.co/ElRPo9QniL
rihanna,"If any one has any information on this young lady's whereabouts, please call the NYPD or email findataui@gmail.com http://t.co/YR1bZgI2tG"
rihanna,See you soon New York/Jersey!  #METlifeStadium http://t.co/yDD9YAz3fl
rihanna,school. kills. http://t.co/FmMjQyc5Hp
rihanna,But New York/Jersey stand up wherever the phuck you at right now for being this beautiful! Thank u @Eminem http://t.co/bplfnAoIyY
rihanna,Backstage watching y'all!!! #TheMonsterTour NY/NJ y'all are amazing!!! http://t.co/4ItX1LEL6o
rihanna,“@stunnafenty: @rihanna POST MORE 😩😍” GO to my @facebook page
rihanna,Backstage #LIVE #METlifeStadium #TheMONSTERTour http://t.co/gbHYzpe7NX
rihanna,"NEW YORK, JERSEY! We're coming to the TriState tonight!!! See you at #METLifeStadium @Eminem  #MONSTERtour http://t.co/8MwzE7Ca6Q"
rihanna,Aunty OhNaNa http://t.co/y6uyvyxtbA
rihanna,:) http://t.co/lBsAODp3Jh
rihanna,"""Do not distoyb"" #Majesty http://t.co/5NnGY1HUkr"
rihanna,"""Sowwy bout my pajamas, but I just got off the PJ"" #Majesty #firsts #firstplaneride http://t.co/pP3Zb5nnWH"
rihanna,Heartbreaking news about the late Robin Williams. May his soul now be at peace!
rihanna,3 Bad Balmain Bitche$ #BlackBeauty #3Generations #LEGENDS #BALMAIN @Wmag @Edward_Enninful http://t.co/eo35EPSW7k
rihanna,#W #BALMAIN @Wmag @NaomiCampbell @The_Real_IMAN  Olivier Rousteing http://t.co/aMqXY81OHo
rihanna,@Wmag 2nd fashion story featuring @NaomiCampbell @The_Real_IMAN and I in #BALMAIN http://t.co/mIQu9a5hdK
rihanna,"@Wmag cred:
photographed by- Mert&amp;Marcus
styled by- @Edward_Enninful
hair- @yusefhairnyc
makeup- @KabukimagicNYC http://t.co/xSBEeO8sEk"
rihanna,#SeptemberIssue @Wmag http://t.co/7ZIC4HnIkV
rihanna,#SeptemberIssue @Wmag http://t.co/qdYLcNzPhR
rihanna,#SeptemberIssue @Wmag http://t.co/Etjp8BHnqq
rihanna,#SeptemberIssue @Wmag http://t.co/0fM8jcWVeq
rihanna,#SeptemberIssue @Wmag http://t.co/KtWIYXfkwh
rihanna,Eskimo Horror  Cover Story @Wmag September Issue http://t.co/beEMf3EN8Y
rihanna,The OFFICIAL #Cover for @Wmag September issue! Shot by Mert&amp;Marcus! http://t.co/10Z54cIVri
rihanna,Look out for my 2 fashion stories including the cover story for @Wmag #SeptemberIssue ... HQ's coming soon
rihanna,Supermodel shawty! #Majesty http://t.co/oc3D3Mc0RR
rihanna,#TheMonsterTour http://t.co/jbay0mh8tX
rihanna,#TheMonsterTour @Eminem http://t.co/7awd7yuA1P
rihanna,#TMTCali http://t.co/ih6C0Azvhx
rihanna,#TheMonsterTour @Eminem #Cali we love you man! http://t.co/0Sb6wFLUsE
rihanna,$he X $hady http://t.co/9gpJCFi7Bh
rihanna,Thank you Cali!  http://t.co/9gsV0YeLmA  #TheMonsterTour
rihanna,Backstage shawty! #Majesty http://t.co/ckLy8kMcGK
rihanna,Happy Birthday @ITSJEREMYSCOTT and @yusefhairnyc !!! Thank u for turning me out on yo birthday!! #TheMonsterTour http://t.co/MrWgUYCl0S
rihanna,Get your #Trap$tar Monster Tour gear here----&gt; http://t.co/aFOStcdo4q
rihanna,"What a night! Cali, we're so happy we could share this with you! Thank you! See you again tonight! #TMT http://t.co/Xzu6zyZXVo"
rihanna,How Jhat wakes me up on the first day of tour!! http://t.co/otga9gRyPN
rihanna,“@Eminem: Final rehearsals for tour with @rihanna ..see you soon in Pasadena http://t.co/679zchMYwc” #Cali you're on first! #MONSTERtour
rihanna,Available GLOBALLY in September  @MACcosmetics #VivaGlam #Rihanna2 http://t.co/aaAoY3RcoO
rihanna,Check out my new @MACcosmetics #VivaGlam ad. All sales go to people affected by HIV/AIDS. Comin @ ya this September!! http://t.co/nzHOuhiuD4
rihanna,Stocking cap posse #GivenchyGhettoGoth http://t.co/DFLGJ5uawy
rihanna,I might be doin sumn http://t.co/o3JX5XoLs4
rihanna,http://t.co/DfumCobTkV
rihanna,Thank you @Eminem and Chicago for letting me share this moment with you at #Lollapalooza http://t.co/oKd5qG8wiL
rihanna,LADIES!!! This September wake up next to your man smelling like this!!! Makes you wanna steal his Tshirts #ROGUEMAN http://t.co/HLqeeXb0bx
rihanna,FINALLY!!! #ROGUE for MEN is here September!!! I've waited years for this moment!! :') http://t.co/tjBLKD7tXU
rihanna,“@YerdMe_CMB: This white man is cute 🌝 RT @rihanna: #ROGUEMAN is COMING this September!!!! http://t.co/dk11plqmac” AND HE SMELLS SO GOOD!!
rihanna,#ROGUEMAN is COMING this September!!!! http://t.co/dk11plqmac
rihanna,Marshall! @Eminem #MONSTERtourRihearsals #Detroit http://t.co/IZCHz5QGnF
rihanna,I am thrilled to announce that #TRAPSTAR teamed up with us on the OFFICIAL MERCHANDISE exclusive to #THEMONSTERTOUR Can't wait til u see dis
rihanna,Ghost in da mirror
rihanna,A drug and a dream...
rihanna,Pray 4 me
rihanna,"Our Father, Who art in Heaven, is it cool to make this paper?!"
rihanna,I wanna take this band everywhere!!! #MONSTERtourRihearsals
rihanna,#HOME  Oh! http://t.co/7BwNkBebgi
rihanna,Haaa! Jim Parsons at #sdcc kickin it with #Oh from our Dreamworks animation movie #HOME !! Lil throwback to #cfda http://t.co/MssmU0ZGUr
rihanna,“@TeamOfRihanna: Rihanna won! http://t.co/VySuho7SfJ” We did it without an album! My hittas! Thank you guys! 2014 is only gonna get better!
rihanna,Let's pray for peace and a swift end to the Israeli-Palestinian conflict! Is there any hope?.... http://t.co/jHD56KXkcu
rihanna,@Evan_ERogers cheers bro! And Congratulations!
rihanna,“@stunnafenty: THE NAVY DEEP IN THIS BITCH YAS. http://t.co/VAb5TYMzvN” Lolol
rihanna,"@Heauxno1currr this is literally what I say about yall! The shit you say, the shit you think...It makes my life! The rest cud never handle u"
rihanna,“@idekfagg0t: I stan the best.” #tweetoftheday lol
rihanna,"“@JessieRiri: We'll never let you down @rihanna ! Thank you for what you gave us since 2005, we are so grateful” :) #1Love"
rihanna,Thank you 2 all my supporters!You're one of a kind and ANYBODY would be lucky to have you! It feels good to have real fans #loyal #navyRdie
rihanna,:( http://t.co/6JYo0nug0N
rihanna,“@Podolski10: @rihanna What a night with our biggest fan. UnFOURgettable! Thanks Rihanna!!” Indeed! #4stars baby!!!
rihanna,"I touched the cup, held the cup, kissed the cup, took a selfie wit the cup!!! I meeeaan...... what is YO bucket list looking like bruh?"
rihanna,King Klose http://t.co/9kH8Gt422C
rihanna,They brought me the cup!!! I love these guys!!! Congratulations!!!! http://t.co/6K9sr56uHt
rihanna,The shooter aka My hitta #Gotze #Champions http://t.co/bOxV5yIyj1
rihanna,Podolski x RiRi x Shweinsteiger http://t.co/Sq0HDFDcaB
rihanna,Best day of my life idc idc idc http://t.co/B5cbsm3Ukc
rihanna,Man of the match goes to.... http://t.co/p3za6jpPEa
rihanna,Hello from FIFA Brazil http://t.co/htR0tDudVA
rihanna,:)) http://t.co/3TFbsiB5rC
rihanna,My fav came to say hi! Love this chick @AdrianaLima http://t.co/ayZSvG4Bs2
rihanna,Futbol http://t.co/yKOXGJ5SqU
rihanna,Congrats to my German boyz! This was the most epic experience of my entire life! You guys made me so proud to be here http://t.co/sRKmdzCn89
rihanna,http://t.co/zTBYWY6PLi
rihanna,Super fucking Mario!!!!!
rihanna,Goooooooaaaaallllllll
rihanna,Super mario baby
rihanna,@SportsCenter bring on Podolski and Gotze
rihanna,Ahhhhhh T. Ph.
rihanna,@SportsCenter Tevez should have been at World Cup
rihanna,Mueller is always in the right position!
rihanna,Argentina's counter attack is SICK!!!
rihanna,Klose for 17
rihanna,For my German boys http://t.co/cRzlNINBuf
rihanna,#pelé @JennnRosales @ciarrap http://t.co/QAF1WpXhQs
rihanna,;) http://t.co/yC5lyjZA7e
rihanna,We in #BRA bout to watch #GER and #ARG live and direct!!!! http://t.co/USaSDCsf0l
rihanna,“@kerrywashington: Post-workout inspired song of the day: MOTHER MARY... Die in the moment. @rihanna” haaaa!
rihanna,#FIFA http://t.co/ftCHlO78nn
rihanna,Ain't nobody better than me and my Jhat http://t.co/C36ldjB8Di
rihanna,;) http://t.co/yZOxMQYzZx
rihanna,The great @pele x RiRi http://t.co/euYjkJ1Cna
rihanna,The great @pele #bucketlistshit http://t.co/yWAXgqbFHk
rihanna,Tonight! Me and the hitta @JennnRosales http://t.co/MZeSlV7XFx
rihanna,;) http://t.co/wcAK8jdBV7
rihanna,#BUDgals http://t.co/AgpjQa2uCs
rihanna,I'm feeling right at home!!!! #BUDWEISER #BUDgal #FIFAWorldCup2014 http://t.co/w64NY2AOHI
rihanna,@Mariners @RobinsonCano Congrats!!!  #ROCNATION
rihanna,We. http://t.co/1F7qsXcEfd
rihanna,For my Dutch boyz!!! http://t.co/dGHHulvv7a
rihanna,Legend! http://t.co/pKyBmfd5uq
rihanna,This is bittersweet!!!! I shed a tear for you Rodriguez!!! :'(
rihanna,"""Goooal"" http://t.co/bu5XOed1pk"
rihanna,#BRA http://t.co/UCXppxJXmo
rihanna,BRAAAAAAAAAAAAAAAAAA
rihanna,https://t.co/Uwj68Kakvd Colombian Cutie
rihanna,This is the game I've been waiting for! I sincerely LOVE both of these teams!
rihanna,Yea #BRA get this shit started !!!!
rihanna,Congrats #GERMANY
rihanna,My baby Benze :(
rihanna,http://t.co/UL37Tg8J5S
rihanna,Happy Birthday America!!! #JULY4th
rihanna,Don't forget to order your #HARDROCK Rihanna Tee in support of #TheClaraLionelFoundation ... Just click here ---&gt; http://t.co/Jb6FbIYqmd
rihanna,http://t.co/XlXyBTsXP0
rihanna,Aunty and Me #girltime #twinzies http://t.co/pGMcP98CwG
rihanna,Smells brand new http://t.co/Yb982n8gzH
rihanna,&lt;3 http://t.co/KY3zuMZce9
rihanna,Her Majesty http://t.co/pWb7zzvCXD
rihanna,“@asapkoff: I need Tim Howard to protect my girl DMs” #tweetoftheday
rihanna,Great job #USA  I'm proud of you boys! You put your heart in it!!!
rihanna,What a match
rihanna,Belgiuuuuummm
rihanna,“@DruChaos: @rihanna dont @ me unless its the single.” Yasss you betta come for ha on yo fuck-a-fav shit!!!
rihanna,Even though I love me some Jurgen Klinsmann
rihanna,"I need a goal in the first half , thank you Belgium!!!!"
rihanna,"@KekePalmer you're always showing so much love! Thank you, and congratulations on being so bossy!"
rihanna,:)     (: http://t.co/wdXQGzx95r
rihanna,:) http://t.co/BXJOwJDwyu
rihanna,Missing you today and always! #RIPDollyMyBaby http://t.co/z2hUZHFION
rihanna,420 #DollyMyBaby
rihanna,#R8 http://t.co/fEDxaBvQ9L
rihanna,Congrats boyz! http://t.co/kmGqaLfzrU
rihanna,"When I was 17, I took my first selfie! #RihannaBETAwards http://t.co/7X22DL557N"
rihanna,Excellent game
rihanna,Cuadrado and Rodriguez. Murdaaahhh!!!!
rihanna,Thank you #Adidas #FIFA2014 http://t.co/IFozkahlAq
rihanna,Rodriguez!!! He's just a baby!
rihanna,Colombiaaaa
rihanna,@karafenty @DlSTURBlA nah that just popped up! I been staring at that tweet asking myself how t. Ph.
rihanna,#BRA http://t.co/dZD9CCKm1w
rihanna,BRAAAAAAAAAAAAAAAAAAAAAA
rihanna,I can't watch
rihanna,Ugh
rihanna,Number 2
rihanna,Yes!!
rihanna,T. Ph
rihanna,Yes
rihanna,1 down
rihanna,C'mon BRA
rihanna,#RihannaBETAwards http://t.co/P9g9yTSQ2V
rihanna,#RihannaBETAwards RT
rihanna,Watch ---&gt; http://t.co/EPCKaOOZTW
rihanna,I'm so sick o dat same ol love #barz
rihanna,Ronaldo is playing so good right now
rihanna,Sweeeeeet ass goal Ronaldo!!!
rihanna,That's what The PHUCK im talking abouuuutttt!!!!
rihanna,Loving this camera man
rihanna,Let's go Portugal....Let's go Germany #FiFaProblems http://t.co/oNZ9iTxYUw
rihanna,Me watching these matches right now http://t.co/j3rydQLE1J
rihanna,T. Ph wit Ghana
rihanna,“@takecarerihanna: @rihanna are you watching both games?” You knowz it
rihanna,Yes Germany
rihanna,"@NathanNAVY lololol!!! Ima try my best to follow this season, I always get on so late in the season! :("
rihanna,"All this futbol, getting me hyped for NFL Football season!!! Who's your team?"
rihanna,Me at the ref http://t.co/Jyw5uTlDaD
rihanna,“@TheWorIdCup: New photo of Tim Howard: http://t.co/pfr3PqiLhM” He's disrespectfully good!!!
rihanna,Germany come onnn!!!
rihanna,"""Own Goooooaaaaaaallllll!!!!"" http://t.co/2NhhJsKM6H"
rihanna,Thank you!!!!!
rihanna,W. T. Ph
rihanna,2 great games at once
rihanna,Yessss sexy #7 FIFA
rihanna,Bazaar Arabia  @BazaarArabia http://t.co/3bAPknVe58
rihanna,Bazaar Arabia @BazaarArabia http://t.co/v3AE38g6yM
rihanna,Bazaar Arabia  @BazaarArabia http://t.co/F9tvHEIEtu
rihanna,Bazaar  @BazaarArabia http://t.co/VARnx8eal2
rihanna,!!!  @BazaarArabia http://t.co/yYTG0rTuld
rihanna,Navy  @BazaarArabia http://t.co/jD7o69zSi4
rihanna,@bigshitxtalker why did I wake up singing this the entire photo shoot that day? @mforde11 was so rinsed with me
rihanna,@BazaarArabia http://t.co/JkLvqPcncg
rihanna,"#HarpersBazaar #ARABIA  #Cover  @BazaarArabia shot by my new fave photographer, Ruven http://t.co/r41vVrLAwU"
rihanna,Ollie wanted his hair like a soccer player http://t.co/SzpJHFpltT
rihanna,@Benzema I feel your pain right now!
rihanna,W.   T.     Ph.
rihanna,$$ on France
rihanna,#Navy http://t.co/lpVAcTzMSr
rihanna,@NoellaAlstrom .... Annoying! http://t.co/vatg2porbV
rihanna,"2 weeks, no spanx, and she's sitting!!!! What the phuck is she made of bruh??? There's hope!!! #family @NoellaAlstrom http://t.co/cyhTMf5idq"
rihanna,@__tatijxo scratch that! FIFA is on. Bye
rihanna,“@__tatijxo: Bout to watch the LHHATL from last night though 🔥” ditto! Apple TV make love to me!
rihanna,"Me and @SonitaAlex in some strangers house begging to take a leak, then back on the streets #culture #cropover #missu http://t.co/kF7OXurgFJ"
rihanna,“@SonitaAlex: Ah feeling ah feeling!!!!!!” Shut your lil calypso cunt!
rihanna,"NAVY, GET IN HERE ----&gt; http://t.co/Un85JgRRW3"
rihanna,http://t.co/iMDcZtHFID
rihanna,BRAAAAAAAAAAAA http://t.co/UuEuQNVzqh
rihanna,http://t.co/wtBYqL4d7C
rihanna,“@RihannaNavyRD: @Rihanna becomes the #3rd Most Streamed Acts Of All Time in the U.K &amp; #1 Streamed Female Act in that country!” Look @ God!
rihanna,#FIFA http://t.co/jV9A7ST9FR
rihanna,The final seconds....
rihanna,Thank you Ronaldo for that sweet setup!!! And thank YOU Valera for your timely execution!!
rihanna,Whew!!!! My first breath for the last 95 minutes
rihanna,This is gonna be good ...... #FIFA
rihanna,Da German bae  #Klose http://t.co/221ov8IRyx
rihanna,At least da bae plays for Ghana lol
rihanna,Ghana in attack mode....annoying
rihanna,My nigga Klose
rihanna,Goal keepers getting phucking sleepy
rihanna,Germany bout to go MAD!!!!
rihanna,Well well....
rihanna,Gooooooaaaalllll
rihanna,Germany... get busy! #FIFA
rihanna,"I'm trying to get in touch with @TrisCastellano !!! If there's any way his family or a close friend can reach out to me, I'd be very happy!"
rihanna,Just for the mere fact that he got past the Iranian defense..... BRUH!
rihanna,Me$$iiiiiiiiiiiiiiiiiiii
rihanna,“@IsaFenty97: It's hard to buy clothes that aren't black” story of my closet
rihanna,Romero is on point
rihanna,“@EatMyDAIsy: @rihanna hey booooo wyd 👀👀 can I get a pic ???” http://t.co/ky0Wm7Zh5m
rihanna,Messi...... we looking at you!
rihanna,Argentina leggooooal
rihanna,Yaaaaaassssssss #France
rihanna,"Whaaaat is this?!  Okay Italy, I'm up! Ima need y'all to wake up!"
rihanna,“@prettygirl_SP: Is it rude to cut a date short if the person is really boring and annoying?????” It's rude to be boring!
rihanna,Uruguay defense is almost disrespectful!!! 2 good
rihanna,Man they know better than to give Suarez that much room bruh!
rihanna,Ooohhhhhh SHIIIIITTTT!!!!!
rihanna,Roooonnnnnnnneeeeeeeyyyyyy
rihanna,Fernando Muslera be on his shit tho!
rihanna,ENGLAND whatchu gon do??!
rihanna,Maje$ty #FirstSideEye http://t.co/FtSjTI0eip
rihanna,My lil tadpole. http://t.co/RNYFU0icSB
rihanna,....Since 2014 http://t.co/IZ2472vLiK
rihanna,$tink butt http://t.co/vYMAh4DNVF
rihanna,PLEASE HELP beautiful baby Sofia’s family raise money in Brazil for a life-saving transplant!  http://t.co/hHpA8PVAQa http://t.co/HYSe9tABFu
rihanna,“@GiusiChrisRiri: At the movies watching 22 jump Street” I saw this lastnight! So worth it!
rihanna,@_xomec BLOCKEDT!!!!
rihanna,“@TaayG4L: When I hear the bitch behind me hatin. http://t.co/RVPjwWYjEj” :(
rihanna,Pressure
rihanna,Holland is on one
rihanna,Van Persie doe!
rihanna,Ooooohhhh SHIT!!!!!!
rihanna,That was marvelous!!! Gat damn
rihanna,Goooooooaaaaaaalllllllllllllllll
rihanna,“@StefanSaxon: waiting on R8 like:   http://t.co/06pgpXMe1k” :(
rihanna,Pray for me #RihannaLyric
rihanna,“@_Vaun: your discography is really everything @rihanna. bless you. I can't wait for R8.” Thank you for this! Glory be to God!
rihanna,“@YerdMe_CMB: @rihanna You ready for the Brazil match sis? 😊” yussss
rihanna,Da Bae doe! I might have to be team Ghana on this one idc idc idc http://t.co/3GDQPU5KGe
rihanna,“@DragonflyCici: Why they still got this bitch that been on the box since the 1980s http://t.co/lzugEBp3vD” haaaaa cus we trust dat bitch!
rihanna,#FIFA http://t.co/HKNNoJSJfi
rihanna,My baby Ronaldo :(
rihanna,“@ChriRih: 3 Goals from Müller today🙌🙌🙌” winning!
rihanna,Germany is too fuckin real today!
rihanna,“@rihluminati: Poor Portugal. Germany are playing ruthless today.” :(
rihanna,G-G-G-Goaaaalllll
rihanna,I hate watching games like this! 2 of my fave teams...
rihanna,Well Damn!!!....Phuck it up Germany
rihanna,C'mon Pepe
rihanna,Check out my broski @RorreyFenty here ---&gt; http://t.co/RrFlf4qg7t  #IntolerableCruelty
rihanna,Lullaby freestyle #thuglife http://t.co/KHkHIC6OQZ
rihanna,"""king"" http://t.co/V9dF2Psn6E"
rihanna,Twinzies http://t.co/0koQDgRi9P
rihanna,:) http://t.co/0ICDNwks1u
rihanna,"Happy Father's Day to the step fathers who step up for the fathers who cant! And especially to the Mothers who have to be both, we adore you"
rihanna,....whenever I think about #MyDad
rihanna,"#DAD was the word, but all he heard was ""Why?"" and ""How?"" and ""How do you know?"".... And you always had answers! That's what I think of..."
rihanna,Happy Father's Day Pops! I love you deeply and unconditionally! You've taught me so much about myself! #DAD http://t.co/bmJhZSvOb4
rihanna,Zzzz... http://t.co/rElEiF9yvw
rihanna,Pinky and The Brain http://t.co/wtVwEOLOE3
rihanna,http://t.co/QNHqrKyCS0
rihanna,In love... http://t.co/SZebe61s2a
rihanna,Bo$$y. http://t.co/DBdODOyID8
rihanna,"""Aunty change this World Cup back to cartoons NOW"" http://t.co/PjbRv2nkpo"
rihanna,She knows the camera... It's all ova now!! http://t.co/6ZVKS8p7Tb
rihanna,Twinzies http://t.co/QE4YaRGAf5
rihanna,Majesty x Aunty OhNaNa http://t.co/glj0DANHtQ
rihanna,#Tip #Home :) http://t.co/yU9ic4ZhLm
rihanna,"Meet Tip, my character in the @DWAnimation movie, HOME!!!  #DreamWorksHome #ComingSoon #pRIHview! http://t.co/cVN6iy1PyB"
rihanna,"""Aunty, ENOUGH already bruh""
(the rare pic of her being in someone else's arms) http://t.co/95motCPXQm"
rihanna,Guess who fell asleep at the hospital again? #AuntyOhNaNa http://t.co/HjgAuIpgHS
